# Dataset file - Commit 134 File 1
id,timestamp,category,value,score
1,2026-03-03,data,2601,53155224200
2,2026-03-02,ml,5951,159666702400
3,2026-03-01,api,5165,164508763300
4,2026-02-28,user,7621,122605610200
5,2026-02-27,api,2667,29394584200
6,2026-02-26,ml,3285,185309488600
7,2026-02-25,ml,7499,52005070200
8,2026-02-24,api,6620,31367193300
9,2026-02-23,data,7987,153373617900
10,2026-02-22,api,8789,203910711500
11,2026-02-21,api,5922,164338306300
12,2026-02-20,data,35,84144933500
13,2026-02-19,user,578,180536730800
14,2026-02-18,api,2404,73421280900
15,2026-02-17,ml,2790,10234313700
16,2026-02-16,ml,9523,108998733000
17,2026-02-15,api,4192,183180915500
18,2026-02-14,ml,9800,50241961700
19,2026-02-13,data,8850,48559654700
20,2026-02-12,data,4059,129476436300
21,2026-02-11,ml,9854,127637958000
22,2026-02-10,data,3327,50741136200
23,2026-02-09,api,7990,117020066900
24,2026-02-08,data,1501,47976296700
25,2026-02-07,ml,691,197431426000
26,2026-02-06,ml,5291,132426433000
27,2026-02-05,data,9234,163731396800
28,2026-02-04,ml,5484,121799076800
29,2026-02-03,api,2265,39841739000
30,2026-02-02,user,9779,185643371400
31,2026-02-01,ml,3219,141109779700
32,2026-01-31,ml,9174,84568648800
33,2026-01-30,data,6512,75947269000
34,2026-01-29,data,1125,116315951400
35,2026-01-28,user,3779,37647738100
36,2026-01-27,data,4625,82361089100
37,2026-01-26,user,663,100177201200
38,2026-01-25,user,1168,96187346300
39,2026-01-24,data,3407,3933255400
40,2026-01-23,user,9160,204443498400
41,2026-01-22,data,3139,164024295500
42,2026-01-21,ml,6081,85654651000
43,2026-01-20,ml,1033,46299246400
44,2026-01-19,user,9085,135344705300
45,2026-01-18,api,8325,160307920600
46,2026-01-17,ml,2520,185090254900
47,2026-01-16,api,7499,151904037300
48,2026-01-15,user,4380,164892275300
49,2026-01-14,ml,593,60751324500
50,2026-01-13,user,4315,5371374500
51,2026-01-12,api,4929,185148099200
52,2026-01-11,user,5557,43271148900
53,2026-01-10,data,5811,83681948400
54,2026-01-09,user,1295,121017742300
55,2026-01-08,data,568,95508421000
56,2026-01-07,ml,3344,134696662400
57,2026-01-06,data,6455,192540217000
58,2026-01-05,data,8737,19704809000
59,2026-01-04,ml,3045,42808271200
60,2026-01-03,data,8162,77798234300
61,2026-01-02,api,9747,27422393300
62,2026-01-01,ml,2177,183746323300
63,2025-12-31,api,6321,87308501100
64,2025-12-30,data,8496,86678166200
65,2025-12-29,user,5448,213025923700
66,2025-12-28,ml,4940,96702360100
67,2025-12-27,ml,266,189202825400
68,2025-12-26,api,8192,55866968200
69,2025-12-25,api,7650,98646365800
70,2025-12-24,user,9147,84754534700
71,2025-12-23,user,9076,191776557500
72,2025-12-22,user,2541,37047969900
73,2025-12-21,user,1252,101987123100
74,2025-12-20,user,1609,152417149300
75,2025-12-19,ml,7293,14134867200
76,2025-12-18,data,4870,75372560600
77,2025-12-17,ml,3751,110476933000
78,2025-12-16,data,8260,197217781500
79,2025-12-15,api,2064,169422208900
80,2025-12-14,user,7269,57764353600
81,2025-12-13,user,9609,93523065900
82,2025-12-12,data,8695,122999432300
83,2025-12-11,api,5203,130157242700
84,2025-12-10,api,7715,113286981700
85,2025-12-09,user,8719,86032065100
86,2025-12-08,data,819,526998300
87,2025-12-07,user,13,17844672900
88,2025-12-06,ml,4023,5682336500
89,2025-12-05,api,2649,176083791300
90,2025-12-04,api,9645,42144561000
91,2025-12-03,api,1211,145810359400
92,2025-12-02,user,6058,158825619900
93,2025-12-01,user,5292,96460609100
94,2025-11-30,data,951,12553081900
95,2025-11-29,api,4589,159954285000
96,2025-11-28,ml,895,151610227000
97,2025-11-27,api,834,54288082100
98,2025-11-26,api,9702,121925916100
99,2025-11-25,data,9817,112532561500
100,2025-11-24,user,5116,204951275800
101,2025-11-23,user,4764,12761566800
102,2025-11-22,api,8086,107052275600
103,2025-11-21,api,3351,5915963100
104,2025-11-20,data,309,142897975500
105,2025-11-19,data,283,160770997100
106,2025-11-18,data,5417,211535462300
107,2025-11-17,user,9299,213888453200
108,2025-11-16,ml,8285,148911425500
109,2025-11-15,ml,6106,187719104200
110,2025-11-14,ml,89,89884496200
111,2025-11-13,ml,1737,135622971000
112,2025-11-12,data,5547,39767789400
113,2025-11-11,api,7175,201896640800
114,2025-11-10,data,4220,114666913900
115,2025-11-09,ml,7837,13794010000
116,2025-11-08,data,8138,73410089600
117,2025-11-07,api,1504,157312412100
118,2025-11-06,ml,9202,179944110000
119,2025-11-05,api,2853,90441807800
120,2025-11-04,user,7116,39404136700
121,2025-11-03,user,464,71723438100
122,2025-11-02,data,4317,143403242800
123,2025-11-01,ml,3433,71049903600
124,2025-10-31,data,6744,149093023300
125,2025-10-30,api,899,169484069200
126,2025-10-29,data,4130,83286905900
127,2025-10-28,user,7741,25285085600
128,2025-10-27,data,3150,184135272100
129,2025-10-26,api,9583,202051534500
130,2025-10-25,data,4925,45687157300
131,2025-10-24,data,6027,132233120800
132,2025-10-23,api,3741,39751954300
133,2025-10-22,data,2193,82471414600
134,2025-10-21,api,3501,137252956000
135,2025-10-20,api,1007,108670504500
136,2025-10-19,user,4459,21278423700
137,2025-10-18,api,922,192655072400
138,2025-10-17,data,8354,101796278200
139,2025-10-16,ml,8541,176828915800
140,2025-10-15,ml,4387,77903763800
141,2025-10-14,data,8444,64684818300
142,2025-10-13,api,5999,187003275500
143,2025-10-12,user,9081,107684395300
144,2025-10-11,api,9445,108335464500
145,2025-10-10,data,9214,130250270700
146,2025-10-09,api,5233,67055041900
147,2025-10-08,ml,1214,5330455900
148,2025-10-07,data,7188,123611816900
149,2025-10-06,data,1928,98337799100
150,2025-10-05,data,5499,176119823500
151,2025-10-04,ml,6637,96452334000
152,2025-10-03,user,5446,113190836700
153,2025-10-02,data,547,95575162300
154,2025-10-01,ml,131,134258318500
155,2025-09-30,user,367,128573986300
156,2025-09-29,data,2237,73926187000
157,2025-09-28,ml,8661,57426755000
158,2025-09-27,api,5646,168608277700
159,2025-09-26,api,9606,164960368600
160,2025-09-25,data,5938,18476893300
161,2025-09-24,user,1240,1486456600
162,2025-09-23,data,8423,93637850700
163,2025-09-22,data,8964,79719857100
164,2025-09-21,api,8933,17963014000
165,2025-09-20,ml,572,95330759800
166,2025-09-19,ml,7239,196392253200
167,2025-09-18,api,4167,39338248100
168,2025-09-17,user,1669,91187909100
169,2025-09-16,data,9818,70731627700
170,2025-09-15,api,6081,84214208800
171,2025-09-14,api,9229,150626706700
172,2025-09-13,data,1151,66338767400
173,2025-09-12,ml,1688,93618926600
174,2025-09-11,api,7230,152839238100
175,2025-09-10,api,5347,141532363200
176,2025-09-09,api,5965,31392124300
177,2025-09-08,api,9233,206944368700
178,2025-09-07,user,9460,61403451200
179,2025-09-06,data,288,44403489000
180,2025-09-05,data,435,130506711800
181,2025-09-04,user,8297,117637661100
182,2025-09-03,data,8724,82371369700
183,2025-09-02,ml,8498,73728283700
184,2025-09-01,ml,959,115991565800
185,2025-08-31,user,7882,98651524800
186,2025-08-30,ml,3915,213895676100
187,2025-08-29,data,8818,98398491200
188,2025-08-28,ml,9665,75458003200
189,2025-08-27,user,4081,84770819500
190,2025-08-26,ml,333,46646037700
191,2025-08-25,ml,7480,48673575600
192,2025-08-24,ml,1332,193037096400
193,2025-08-23,user,2110,169872082400
194,2025-08-22,ml,6387,104296577800
195,2025-08-21,user,8963,97713103900
196,2025-08-20,api,3236,163691944900
197,2025-08-19,ml,3814,92691276900
198,2025-08-18,api,6509,107214923300
199,2025-08-17,data,1023,50796735000
200,2025-08-16,ml,466,49592165500
201,2025-08-15,api,4711,161074053900
202,2025-08-14,data,7437,168030783700
203,2025-08-13,data,6428,192448495300
204,2025-08-12,data,2330,198015613100
205,2025-08-11,data,2575,17468491900
206,2025-08-10,api,2708,156553416300
