# Dataset file - Commit 177 File 1
id,timestamp,category,value,score
1,2026-03-03,data,9015,1867955900
2,2026-03-02,api,3601,138537710700
3,2026-03-01,api,9948,155452786600
4,2026-02-28,data,9048,23816488800
5,2026-02-27,api,1502,116662788300
6,2026-02-26,api,732,8491281900
7,2026-02-25,api,6988,189423322700
8,2026-02-24,api,1820,59095010300
9,2026-02-23,api,3533,172831517700
10,2026-02-22,api,985,136631763500
11,2026-02-21,api,6240,162169625800
12,2026-02-20,ml,625,152385044900
13,2026-02-19,data,1295,140758439200
14,2026-02-18,ml,8409,85225296700
15,2026-02-17,data,8404,11923906200
16,2026-02-16,ml,1464,106887059500
17,2026-02-15,ml,3143,86318872000
18,2026-02-14,ml,6932,107585937700
19,2026-02-13,user,549,165116661100
20,2026-02-12,data,2618,99707331800
21,2026-02-11,user,9354,9001195600
22,2026-02-10,ml,6983,47116920200
23,2026-02-09,ml,194,17863884000
24,2026-02-08,data,3977,132006320900
25,2026-02-07,user,4515,79286145800
26,2026-02-06,data,2557,75799782600
27,2026-02-05,data,6791,113809396300
28,2026-02-04,data,324,106032202800
29,2026-02-03,ml,6207,193506900900
30,2026-02-02,api,4138,127923717500
31,2026-02-01,api,3046,21796078300
32,2026-01-31,data,8483,54230763400
33,2026-01-30,ml,8618,86093905600
34,2026-01-29,ml,7658,65650397800
35,2026-01-28,ml,8404,198621507700
36,2026-01-27,user,6284,54443597400
37,2026-01-26,api,8613,119454991000
38,2026-01-25,ml,4520,131778283300
39,2026-01-24,data,9101,113010427000
40,2026-01-23,ml,183,36399980400
41,2026-01-22,data,440,57777902600
42,2026-01-21,api,2824,183848820200
43,2026-01-20,api,9171,90713591200
44,2026-01-19,api,4722,140880810900
45,2026-01-18,user,2000,145702586500
46,2026-01-17,user,9491,159397789100
47,2026-01-16,api,1076,27276812400
48,2026-01-15,api,1148,195918243200
49,2026-01-14,user,5085,15573513100
50,2026-01-13,api,5883,27080230200
51,2026-01-12,user,8994,196646571200
52,2026-01-11,user,6970,153789322200
53,2026-01-10,ml,9579,156178610300
54,2026-01-09,ml,848,129298525300
55,2026-01-08,user,7202,93874457600
56,2026-01-07,user,7383,61724708400
57,2026-01-06,user,9065,144665986600
58,2026-01-05,ml,4342,152232030800
59,2026-01-04,ml,3630,94214465200
60,2026-01-03,ml,3298,110453106400
61,2026-01-02,api,4726,24066279800
62,2026-01-01,user,2158,63650977000
63,2025-12-31,user,8049,152042157500
64,2025-12-30,ml,324,102705191600
65,2025-12-29,ml,2352,189072389900
66,2025-12-28,ml,8066,1499684300
67,2025-12-27,user,6733,89418511200
68,2025-12-26,user,683,133726741100
69,2025-12-25,api,2580,214386208100
70,2025-12-24,data,3419,70154150000
71,2025-12-23,data,2631,70745474400
72,2025-12-22,api,7420,22079330500
73,2025-12-21,api,4229,112248308600
74,2025-12-20,api,4559,199117716100
75,2025-12-19,api,9483,147193572500
76,2025-12-18,user,7112,177675492100
77,2025-12-17,ml,8051,184913731300
78,2025-12-16,data,771,45979170800
79,2025-12-15,ml,8127,80653881000
80,2025-12-14,user,4165,82628923800
81,2025-12-13,user,4786,117009479100
82,2025-12-12,api,8204,204953747900
83,2025-12-11,ml,1106,187483783300
84,2025-12-10,data,7318,32420769500
85,2025-12-09,data,5926,78272615400
86,2025-12-08,ml,3400,167999065200
87,2025-12-07,data,1837,156242195700
88,2025-12-06,data,9521,1950089500
89,2025-12-05,data,384,139433588400
90,2025-12-04,user,6716,68529320100
91,2025-12-03,data,4590,26036297100
92,2025-12-02,data,7542,119914445800
93,2025-12-01,user,471,94748868000
94,2025-11-30,ml,4482,153762403300
95,2025-11-29,data,803,83932827500
96,2025-11-28,user,8352,138615003300
97,2025-11-27,ml,4976,193183677100
98,2025-11-26,user,7516,72277232300
99,2025-11-25,data,7251,195269381200
100,2025-11-24,api,1364,114147568900
101,2025-11-23,api,8226,131179823400
102,2025-11-22,user,3318,19045321000
103,2025-11-21,user,5267,142842132800
104,2025-11-20,ml,5343,194629593900
105,2025-11-19,ml,9501,90394857400
106,2025-11-18,api,8391,107279595200
107,2025-11-17,data,2929,189666885400
108,2025-11-16,data,3711,85256653300
109,2025-11-15,api,1028,189266512400
110,2025-11-14,user,7108,59856648900
111,2025-11-13,api,1601,59280608800
112,2025-11-12,api,4844,161642863900
113,2025-11-11,ml,7280,201760663000
114,2025-11-10,user,7439,72253447800
115,2025-11-09,data,2764,13453863900
116,2025-11-08,ml,170,58158005900
117,2025-11-07,data,77,209012526100
118,2025-11-06,api,1970,47580825300
119,2025-11-05,data,9156,6897945200
120,2025-11-04,api,2105,107853707100
121,2025-11-03,api,1212,203589547400
122,2025-11-02,data,4601,125067990500
123,2025-11-01,user,9259,194167395300
124,2025-10-31,data,6771,25276721200
125,2025-10-30,api,5111,48364016100
126,2025-10-29,data,8408,157205709800
127,2025-10-28,api,6709,203955187900
128,2025-10-27,ml,3853,13673133800
129,2025-10-26,ml,1424,124030363100
130,2025-10-25,data,3263,140578961900
131,2025-10-24,user,628,34191385300
132,2025-10-23,data,5639,177067508900
133,2025-10-22,data,510,41270449400
134,2025-10-21,api,6113,68490568500
135,2025-10-20,user,8928,59741528600
136,2025-10-19,ml,5056,74978683900
137,2025-10-18,api,5108,197211784900
138,2025-10-17,data,9906,6933754200
139,2025-10-16,ml,3587,78128847600
140,2025-10-15,api,4997,125881953500
141,2025-10-14,api,1657,122317362500
142,2025-10-13,api,8350,200780749200
143,2025-10-12,data,8834,105206128800
144,2025-10-11,data,3254,77743691800
145,2025-10-10,api,2068,181437326200
146,2025-10-09,api,9123,145992265400
147,2025-10-08,api,8179,54670686100
148,2025-10-07,api,5127,49734093900
149,2025-10-06,ml,919,125870712700
150,2025-10-05,api,1117,111248150900
151,2025-10-04,ml,7000,202330222500
152,2025-10-03,ml,4712,170955646200
153,2025-10-02,api,3893,48594608600
154,2025-10-01,api,4544,96547845500
155,2025-09-30,api,4174,24173116000
156,2025-09-29,data,8673,120352526900
157,2025-09-28,ml,4071,32639216500
158,2025-09-27,ml,9385,126449855500
159,2025-09-26,data,126,72645367200
160,2025-09-25,data,1882,34770720600
161,2025-09-24,user,4426,77968802000
162,2025-09-23,data,6325,14169303500
163,2025-09-22,api,481,62311841900
164,2025-09-21,ml,3767,159541368700
165,2025-09-20,data,6916,95846736100
166,2025-09-19,api,9018,48221616600
167,2025-09-18,ml,2622,74846164700
168,2025-09-17,user,959,52370670600
169,2025-09-16,api,183,107225946400
170,2025-09-15,data,3866,170996395500
171,2025-09-14,api,6252,23973418600
172,2025-09-13,user,4407,38842602200
173,2025-09-12,data,5428,188081139700
174,2025-09-11,user,9460,42470146800
175,2025-09-10,data,4124,142569425500
