# Dataset file - Commit 27 File 1
id,timestamp,category,value,score
1,2026-03-03,data,4861,203467158800
2,2026-03-02,user,8812,46697002600
3,2026-03-01,api,4777,41306539300
4,2026-02-28,data,6987,149825627400
5,2026-02-27,api,8016,93677364100
6,2026-02-26,ml,5561,202249258600
7,2026-02-25,api,6152,109740261000
8,2026-02-24,data,272,97040614900
9,2026-02-23,user,5108,210250059200
10,2026-02-22,user,5246,18948034400
11,2026-02-21,ml,4344,102691936300
12,2026-02-20,api,4747,119267169700
13,2026-02-19,user,4764,2645846700
14,2026-02-18,data,2310,166323661100
15,2026-02-17,ml,2240,167939816500
16,2026-02-16,api,8316,167081234400
17,2026-02-15,user,6848,58127108900
18,2026-02-14,api,725,27719656900
19,2026-02-13,data,7767,187719066200
20,2026-02-12,ml,2462,213755128000
21,2026-02-11,user,143,89362066800
22,2026-02-10,data,1054,204049615900
23,2026-02-09,ml,2788,154881705100
24,2026-02-08,data,1640,102231385600
25,2026-02-07,data,1135,187485347300
26,2026-02-06,ml,2228,214735731200
27,2026-02-05,user,78,138263446400
28,2026-02-04,data,2540,72330445100
29,2026-02-03,user,933,187679920400
30,2026-02-02,api,7755,186170035600
31,2026-02-01,data,1042,84065429200
32,2026-01-31,data,4010,27800816200
33,2026-01-30,ml,3383,117827123200
34,2026-01-29,data,5581,147054393100
35,2026-01-28,ml,14,139587974900
36,2026-01-27,ml,8873,102118316000
37,2026-01-26,api,5508,27746358400
38,2026-01-25,api,6854,190279494200
39,2026-01-24,ml,9674,156921104000
40,2026-01-23,data,3513,23974426500
41,2026-01-22,user,9350,62798265100
42,2026-01-21,ml,2999,159002899000
43,2026-01-20,data,6051,35353455400
44,2026-01-19,api,5402,120602533600
45,2026-01-18,data,8650,47140130800
46,2026-01-17,data,484,90376134500
47,2026-01-16,data,7236,82500677500
48,2026-01-15,data,8731,173552630600
49,2026-01-14,ml,276,147111126600
50,2026-01-13,user,2514,38875727700
51,2026-01-12,user,5473,142820438200
52,2026-01-11,user,7362,16891628700
53,2026-01-10,api,5331,190037996000
54,2026-01-09,data,7578,190090915900
55,2026-01-08,user,5915,121516282800
56,2026-01-07,ml,2629,25034980400
57,2026-01-06,ml,4970,192322152300
58,2026-01-05,ml,2198,165147768000
59,2026-01-04,user,4655,114603109500
60,2026-01-03,api,7332,151088101200
61,2026-01-02,data,1885,149873845000
62,2026-01-01,api,7818,53469879600
63,2025-12-31,ml,1976,169579293700
64,2025-12-30,ml,5639,29658267900
65,2025-12-29,api,896,25959528400
66,2025-12-28,ml,4341,24886624900
67,2025-12-27,data,4249,43594212200
68,2025-12-26,api,4724,25379346800
69,2025-12-25,ml,6271,81238565400
70,2025-12-24,ml,2483,208432080200
71,2025-12-23,user,2951,130318427900
72,2025-12-22,api,1438,132596293600
73,2025-12-21,data,9447,183977809200
74,2025-12-20,ml,440,127325209000
75,2025-12-19,user,9986,123470066300
76,2025-12-18,ml,5286,131670835500
77,2025-12-17,data,3343,44183164300
78,2025-12-16,data,141,154054615100
79,2025-12-15,user,4043,80874738100
80,2025-12-14,user,208,3473530900
81,2025-12-13,user,5630,122915463900
82,2025-12-12,data,9957,95240382500
83,2025-12-11,user,8510,89367418000
84,2025-12-10,data,7634,10963729500
85,2025-12-09,user,3933,120162381300
86,2025-12-08,user,294,82864771800
87,2025-12-07,api,2512,109927353200
88,2025-12-06,ml,7622,208724015800
89,2025-12-05,api,8256,206428991800
90,2025-12-04,ml,1568,52991217400
91,2025-12-03,user,6578,153432565300
92,2025-12-02,user,3440,91631788400
93,2025-12-01,api,9729,60195198200
94,2025-11-30,data,1630,43773413400
95,2025-11-29,user,4820,206295472800
96,2025-11-28,data,2222,28869628900
97,2025-11-27,ml,6497,98788212400
98,2025-11-26,ml,644,29625421500
99,2025-11-25,ml,9590,2051176500
100,2025-11-24,user,6020,172181737100
101,2025-11-23,api,9129,80542974000
102,2025-11-22,ml,2409,198005331200
103,2025-11-21,data,9616,50695932800
104,2025-11-20,ml,5346,206525953700
105,2025-11-19,data,2812,97010789900
106,2025-11-18,data,4259,53272941600
107,2025-11-17,ml,2084,35279016900
108,2025-11-16,api,7256,116468736000
109,2025-11-15,data,3339,76726636900
110,2025-11-14,ml,5353,161896950700
111,2025-11-13,user,5749,51542077300
112,2025-11-12,user,5187,22001478900
113,2025-11-11,ml,4369,84861216800
114,2025-11-10,ml,7585,197851460500
115,2025-11-09,ml,3303,113198180000
116,2025-11-08,data,6261,138293812300
117,2025-11-07,ml,4287,102989976600
118,2025-11-06,data,8405,64867585100
119,2025-11-05,api,4258,176013858500
120,2025-11-04,api,8009,24263263700
121,2025-11-03,api,2438,121877092600
122,2025-11-02,api,8803,165837210900
123,2025-11-01,ml,1673,23596637300
124,2025-10-31,ml,1336,179109702400
125,2025-10-30,ml,9132,66004965300
126,2025-10-29,data,176,176138118600
127,2025-10-28,user,8835,107392322100
128,2025-10-27,user,8974,42188033600
129,2025-10-26,api,6176,151620770400
130,2025-10-25,ml,7691,84422368700
131,2025-10-24,user,3974,168418745000
132,2025-10-23,user,672,208611157400
133,2025-10-22,user,3460,77772451100
134,2025-10-21,data,7730,94825575700
135,2025-10-20,data,2618,191505111900
136,2025-10-19,data,5941,90897687300
137,2025-10-18,ml,3458,140069603100
138,2025-10-17,api,5475,197828348400
139,2025-10-16,data,2345,131802442100
140,2025-10-15,ml,9390,84371556700
141,2025-10-14,ml,3665,19785101400
142,2025-10-13,user,1759,77380409300
143,2025-10-12,ml,648,86132305000
144,2025-10-11,api,9060,212297642100
145,2025-10-10,api,3416,172956774700
146,2025-10-09,api,1320,28894532000
147,2025-10-08,user,6757,178219564600
148,2025-10-07,user,3386,110221563400
149,2025-10-06,ml,4689,21497231400
150,2025-10-05,ml,4137,8738563300
151,2025-10-04,ml,768,32711955000
152,2025-10-03,data,5024,110444725500
153,2025-10-02,ml,3121,85474706300
154,2025-10-01,data,8709,166540203000
155,2025-09-30,user,9423,163793864000
156,2025-09-29,data,4634,212238723200
157,2025-09-28,api,7252,173763784000
158,2025-09-27,api,3243,195658233300
159,2025-09-26,data,5049,180410295400
160,2025-09-25,ml,4846,71439107400
161,2025-09-24,ml,2692,59963185400
162,2025-09-23,user,1556,13520171100
163,2025-09-22,ml,119,28514126700
164,2025-09-21,user,2148,60346585000
165,2025-09-20,user,7322,107672944100
166,2025-09-19,user,6122,108131184300
167,2025-09-18,data,9510,21168606100
168,2025-09-17,user,8370,137318305900
169,2025-09-16,data,7111,180855191700
170,2025-09-15,data,456,149067982700
171,2025-09-14,data,7198,53339188200
172,2025-09-13,ml,4669,181563746200
173,2025-09-12,api,9181,119681608500
174,2025-09-11,api,7269,76877860600
175,2025-09-10,data,1559,95589059300
176,2025-09-09,data,2497,118765343300
177,2025-09-08,user,5732,101584833600
178,2025-09-07,api,2393,92535237500
179,2025-09-06,api,9575,47622955900
180,2025-09-05,user,291,106855383800
181,2025-09-04,user,6619,125290520900
182,2025-09-03,data,8,2605476300
183,2025-09-02,api,8813,121850937600
184,2025-09-01,data,9797,144250860700
185,2025-08-31,user,5482,130595837700
186,2025-08-30,ml,4931,68723108200
187,2025-08-29,user,7386,195659925200
188,2025-08-28,user,827,45442716700
189,2025-08-27,ml,4823,155671909000
190,2025-08-26,api,1801,25510480300
191,2025-08-25,ml,5440,71897255300
192,2025-08-24,user,3103,144051489200
193,2025-08-23,api,6709,46327780700
194,2025-08-22,data,5910,202722176100
195,2025-08-21,data,7342,204700711000
196,2025-08-20,ml,7572,200966441100
197,2025-08-19,api,8382,22135886500
198,2025-08-18,ml,428,60535882600
199,2025-08-17,ml,9405,84798235000
200,2025-08-16,api,2405,16003121100
201,2025-08-15,data,5307,103287054800
202,2025-08-14,data,8704,56907314600
203,2025-08-13,ml,3829,37459697800
204,2025-08-12,ml,90,86819717400
205,2025-08-11,user,8857,42001324400
206,2025-08-10,user,3507,168247402400
207,2025-08-09,user,4360,98984641500
208,2025-08-08,api,6326,131528120900
209,2025-08-07,ml,4568,171200235500
210,2025-08-06,api,4069,8061356100
211,2025-08-05,user,7012,37393989800
212,2025-08-04,data,4074,210807825000
213,2025-08-03,ml,7437,47620529000
214,2025-08-02,ml,8751,197660041300
215,2025-08-01,ml,8302,128140032600
216,2025-07-31,ml,2084,52853700800
217,2025-07-30,user,4098,151481016600
218,2025-07-29,ml,4861,90954591000
219,2025-07-28,ml,99,57469567000
220,2025-07-27,api,2819,53281397200
221,2025-07-26,ml,1695,79540534300
222,2025-07-25,data,1571,81458645600
223,2025-07-24,data,4529,69910237000
224,2025-07-23,user,267,32965578500
225,2025-07-22,data,8470,86495279100
226,2025-07-21,api,1653,25807187800
227,2025-07-20,api,4534,115659631800
228,2025-07-19,user,8024,157035713800
229,2025-07-18,data,9578,19881367600
230,2025-07-17,api,8329,51736965700
231,2025-07-16,api,400,26227162900
232,2025-07-15,data,3093,62893614800
233,2025-07-14,user,1151,18223960800
234,2025-07-13,api,96,121386819600
235,2025-07-12,data,4218,11882844400
236,2025-07-11,data,7132,4843148500
237,2025-07-10,api,154,138636576400
238,2025-07-09,ml,7039,192966440100
239,2025-07-08,data,2069,86546703000
240,2025-07-07,ml,6293,148648904500
241,2025-07-06,data,2437,156743279000
242,2025-07-05,user,5630,158393138400
243,2025-07-04,user,4477,147487162300
244,2025-07-03,api,8760,74673132500
245,2025-07-02,data,156,132028433500
246,2025-07-01,api,5122,86570996600
247,2025-06-30,data,7888,4472025700
248,2025-06-29,api,1695,105787384600
249,2025-06-28,user,7776,24234899900
