# Dataset file - Commit 174 File 3
id,timestamp,category,value,score
1,2026-03-03,data,9817,127220665800
2,2026-03-02,user,2669,179763202300
3,2026-03-01,user,3627,187099677200
4,2026-02-28,ml,1310,113840880600
5,2026-02-27,api,3175,32641380700
6,2026-02-26,ml,5771,165310930100
7,2026-02-25,data,8462,131755222900
8,2026-02-24,user,7020,179222893100
9,2026-02-23,ml,8000,57851400400
10,2026-02-22,data,817,122248291900
11,2026-02-21,ml,1562,191336794000
12,2026-02-20,user,2763,9197224900
13,2026-02-19,data,9654,105591947000
14,2026-02-18,data,5887,115421715900
15,2026-02-17,data,3300,62167257300
16,2026-02-16,data,1220,158533092100
17,2026-02-15,user,3324,4878971500
18,2026-02-14,data,9129,87551531900
19,2026-02-13,user,8921,24501438400
20,2026-02-12,api,1123,145782724000
21,2026-02-11,user,3213,3245988000
22,2026-02-10,data,1937,70539244500
23,2026-02-09,ml,2470,208355978600
24,2026-02-08,data,9176,179156818800
25,2026-02-07,data,9426,75032126800
26,2026-02-06,user,2734,21997046200
27,2026-02-05,user,6951,139175081800
28,2026-02-04,ml,9153,99756998300
29,2026-02-03,data,7555,20925858300
30,2026-02-02,api,7044,166973073000
31,2026-02-01,api,4671,188332330300
32,2026-01-31,data,8139,115221175600
33,2026-01-30,data,689,79854772100
34,2026-01-29,api,4734,76744527200
35,2026-01-28,api,911,171006533300
36,2026-01-27,ml,7581,82641044800
37,2026-01-26,data,168,121788509400
38,2026-01-25,data,2528,123939138100
39,2026-01-24,data,2623,14208474500
40,2026-01-23,user,331,464897500
41,2026-01-22,user,5025,144533557700
42,2026-01-21,ml,9787,205650906600
43,2026-01-20,data,3764,43379621900
44,2026-01-19,data,8322,203752772000
45,2026-01-18,api,645,206687458400
46,2026-01-17,api,9485,51979995100
47,2026-01-16,ml,4987,153884969400
48,2026-01-15,ml,8500,129273504700
49,2026-01-14,user,8421,188546751200
50,2026-01-13,ml,2275,122435491000
51,2026-01-12,data,9917,180037305100
52,2026-01-11,data,6276,164306426500
53,2026-01-10,api,5836,79195096300
54,2026-01-09,user,9081,10451543200
55,2026-01-08,ml,6295,163719688600
56,2026-01-07,user,6633,25346872600
57,2026-01-06,data,67,71309373000
58,2026-01-05,api,7607,176778540900
59,2026-01-04,data,780,128125856200
60,2026-01-03,api,7913,191026571200
61,2026-01-02,data,6647,28025216500
62,2026-01-01,data,7418,177347491900
63,2025-12-31,api,3553,11801547600
64,2025-12-30,user,8903,38092548400
65,2025-12-29,api,8514,203881370700
66,2025-12-28,user,3841,200022775900
67,2025-12-27,api,2513,78781904900
68,2025-12-26,api,5731,13075258400
69,2025-12-25,ml,9347,26150003700
70,2025-12-24,api,1067,14971018100
71,2025-12-23,user,1718,37673213900
72,2025-12-22,ml,56,58154329700
73,2025-12-21,api,739,54527858400
74,2025-12-20,data,2657,77695577800
75,2025-12-19,api,4550,61424875300
76,2025-12-18,api,5729,139606276100
77,2025-12-17,ml,726,5928618800
78,2025-12-16,api,4435,62511157600
79,2025-12-15,ml,2013,115397896900
80,2025-12-14,ml,7345,68274578600
81,2025-12-13,api,6547,120018493100
82,2025-12-12,ml,622,93699905200
83,2025-12-11,ml,6641,74884983100
84,2025-12-10,user,5941,190607883700
85,2025-12-09,user,5202,125939499500
86,2025-12-08,data,1597,113933847000
87,2025-12-07,user,2941,174938648900
88,2025-12-06,api,5621,22297620800
89,2025-12-05,data,627,78123271900
90,2025-12-04,data,2915,163729897600
91,2025-12-03,ml,3332,170328703300
92,2025-12-02,user,9262,163753763900
93,2025-12-01,user,383,37226624800
94,2025-11-30,user,7375,148890438900
95,2025-11-29,ml,3810,141489015000
96,2025-11-28,ml,9098,83242754200
97,2025-11-27,user,5136,6833653700
98,2025-11-26,api,5304,193466219200
99,2025-11-25,user,8604,89773864700
100,2025-11-24,api,5365,122762496600
101,2025-11-23,user,4860,50761728000
102,2025-11-22,user,8864,108642595000
103,2025-11-21,api,686,198383330500
104,2025-11-20,data,62,69505244400
105,2025-11-19,data,764,137058913300
106,2025-11-18,data,6543,109638227400
107,2025-11-17,ml,6603,22061234400
108,2025-11-16,user,5467,157049637300
109,2025-11-15,user,4187,199175543900
110,2025-11-14,ml,8226,42680177600
111,2025-11-13,user,435,175769081900
112,2025-11-12,user,199,209958494200
113,2025-11-11,ml,4290,24315443800
114,2025-11-10,user,19,175843619300
115,2025-11-09,api,4768,190957678900
116,2025-11-08,ml,3088,152501391400
