# Dataset file - Commit 13 File 1
id,timestamp,category,value,score
1,2026-03-03,user,2518,112387493000
2,2026-03-02,api,8910,11712951200
3,2026-03-01,user,9656,2139873600
4,2026-02-28,data,7443,22523519900
5,2026-02-27,user,4810,97915518500
6,2026-02-26,api,1807,80529671700
7,2026-02-25,data,3920,75781037800
8,2026-02-24,ml,9394,108781156900
9,2026-02-23,ml,1457,91846135300
10,2026-02-22,user,989,58107489500
11,2026-02-21,user,690,32864711500
12,2026-02-20,user,1139,157253376700
13,2026-02-19,ml,5162,112724111100
14,2026-02-18,ml,8242,143024393000
15,2026-02-17,data,6606,169114049200
16,2026-02-16,data,915,176709753300
17,2026-02-15,ml,3990,64090907500
18,2026-02-14,api,2436,23896933600
19,2026-02-13,user,1450,162529821100
20,2026-02-12,data,7859,75027523400
21,2026-02-11,api,9183,96855543500
22,2026-02-10,user,7046,1573492500
23,2026-02-09,data,3531,182403763100
24,2026-02-08,user,6127,187654272300
25,2026-02-07,ml,2518,197729269500
26,2026-02-06,ml,2864,136190882600
27,2026-02-05,data,4894,27810860000
28,2026-02-04,user,9453,125193265000
29,2026-02-03,user,3853,178746288300
30,2026-02-02,user,5716,29215001100
31,2026-02-01,ml,131,165798842300
32,2026-01-31,user,8496,171741083200
33,2026-01-30,data,8157,193855422100
34,2026-01-29,data,8092,187133627800
35,2026-01-28,ml,9912,115019136600
36,2026-01-27,data,1315,100072600
37,2026-01-26,data,8397,17133354700
38,2026-01-25,user,4849,161839997500
39,2026-01-24,data,1291,155532081400
40,2026-01-23,ml,9927,55696144000
41,2026-01-22,api,7441,106426114700
42,2026-01-21,data,3216,116757447600
43,2026-01-20,user,6505,155631237000
44,2026-01-19,data,201,97835860100
45,2026-01-18,ml,9268,176274087800
46,2026-01-17,data,5212,87808762100
47,2026-01-16,ml,7914,42368264600
48,2026-01-15,ml,6773,171631957800
49,2026-01-14,data,7020,694970300
50,2026-01-13,ml,1666,125864188900
51,2026-01-12,api,265,103419882900
52,2026-01-11,ml,8499,118993182400
53,2026-01-10,api,6591,92496774700
54,2026-01-09,api,2596,25899540500
55,2026-01-08,ml,8435,123600843100
56,2026-01-07,data,9144,147578394800
57,2026-01-06,user,4144,130889212400
58,2026-01-05,data,1014,37330352500
59,2026-01-04,data,6623,8292341300
60,2026-01-03,user,4319,84618082600
61,2026-01-02,ml,9529,152819531200
62,2026-01-01,ml,1570,91479258800
63,2025-12-31,ml,8148,72781766800
64,2025-12-30,data,2081,36343046600
65,2025-12-29,ml,5154,183672223500
66,2025-12-28,user,8662,109379486200
67,2025-12-27,ml,629,127098592700
68,2025-12-26,data,7628,6747359400
69,2025-12-25,user,8822,158169030000
70,2025-12-24,user,906,201776664100
71,2025-12-23,api,1032,23920781300
72,2025-12-22,data,3327,182056334400
73,2025-12-21,ml,1744,23127692600
74,2025-12-20,user,313,88242028000
75,2025-12-19,api,2368,177021993200
76,2025-12-18,data,4883,115874066000
77,2025-12-17,api,7765,135206122500
78,2025-12-16,ml,4086,15775021100
79,2025-12-15,data,1849,203543749300
80,2025-12-14,user,4245,153773189100
81,2025-12-13,ml,1542,7625858200
82,2025-12-12,ml,6178,211258638100
83,2025-12-11,data,3430,183173018500
84,2025-12-10,ml,1405,174551031100
85,2025-12-09,data,4011,112391991400
86,2025-12-08,ml,5056,190173384500
87,2025-12-07,data,8921,50703991900
88,2025-12-06,user,8683,33035227400
89,2025-12-05,user,4579,50903500900
90,2025-12-04,user,436,189693499600
91,2025-12-03,data,8458,137245934900
92,2025-12-02,data,8162,187764045700
93,2025-12-01,user,9369,191256247200
94,2025-11-30,data,4808,48425420200
95,2025-11-29,data,8429,192000893800
96,2025-11-28,user,3490,24045257100
97,2025-11-27,ml,2756,71349429400
98,2025-11-26,api,497,160397079400
99,2025-11-25,ml,761,180478329300
100,2025-11-24,user,2918,73146218300
101,2025-11-23,data,5363,129120443300
102,2025-11-22,data,9145,107886026000
103,2025-11-21,ml,7040,73080556800
104,2025-11-20,user,2569,116046240700
105,2025-11-19,ml,5832,4655494400
106,2025-11-18,ml,731,113705428900
107,2025-11-17,user,5575,65714941100
108,2025-11-16,user,5821,82559830400
109,2025-11-15,api,9278,192743042000
110,2025-11-14,ml,2407,193501267000
111,2025-11-13,api,9537,167689976100
112,2025-11-12,user,7936,143405623700
113,2025-11-11,data,6622,148836278600
114,2025-11-10,ml,4763,213085712500
115,2025-11-09,user,6670,144002871700
116,2025-11-08,data,2639,161108207500
117,2025-11-07,ml,9771,116851497900
118,2025-11-06,api,6269,174911742300
119,2025-11-05,user,9330,48190063200
120,2025-11-04,api,1317,135499171700
121,2025-11-03,user,8659,120560572500
122,2025-11-02,data,5017,176565913200
123,2025-11-01,user,4965,26094734600
124,2025-10-31,ml,1121,98455026100
125,2025-10-30,ml,6375,156270410300
126,2025-10-29,data,6978,162710723000
127,2025-10-28,api,7394,34292123200
128,2025-10-27,user,6924,25639591600
129,2025-10-26,api,3767,44272214100
130,2025-10-25,api,2747,71003038100
131,2025-10-24,user,8364,49485008000
132,2025-10-23,user,4003,192373858900
133,2025-10-22,user,5925,181791634100
134,2025-10-21,user,676,153284304000
135,2025-10-20,user,938,88620467000
136,2025-10-19,user,9926,128807322000
137,2025-10-18,api,82,160433966600
138,2025-10-17,api,7589,88409173300
139,2025-10-16,api,222,120118027200
140,2025-10-15,api,6524,24986379600
141,2025-10-14,api,8999,160765925500
142,2025-10-13,api,9845,104188386800
143,2025-10-12,ml,7518,96199443100
144,2025-10-11,api,5884,65889657200
145,2025-10-10,ml,5706,36209288700
146,2025-10-09,api,7354,61779515700
147,2025-10-08,data,9803,51484431100
148,2025-10-07,api,2055,97925549400
149,2025-10-06,data,988,79817254400
150,2025-10-05,data,1779,163971326100
151,2025-10-04,user,4088,18175483200
152,2025-10-03,api,9297,60824262400
153,2025-10-02,ml,3940,66302174800
154,2025-10-01,ml,8281,213762482400
155,2025-09-30,user,2335,146782303900
156,2025-09-29,data,6884,141501388000
157,2025-09-28,user,9811,197748058600
158,2025-09-27,api,9873,194389620600
159,2025-09-26,api,3731,45196782400
160,2025-09-25,user,1716,10280112200
161,2025-09-24,api,9258,170180579500
162,2025-09-23,data,4743,122113457500
163,2025-09-22,data,9342,27103886700
164,2025-09-21,user,8772,26299038800
165,2025-09-20,ml,6418,136367459900
166,2025-09-19,ml,3223,107104432500
167,2025-09-18,user,3890,57581568100
168,2025-09-17,api,2176,28994259800
169,2025-09-16,api,7078,150728591300
170,2025-09-15,api,203,31902451000
171,2025-09-14,data,1560,21101369400
172,2025-09-13,user,4811,177503638100
173,2025-09-12,api,8992,72418913700
174,2025-09-11,user,4787,85558536700
175,2025-09-10,data,7453,92517204600
176,2025-09-09,api,9717,164212725500
177,2025-09-08,ml,1345,33824490800
178,2025-09-07,ml,198,189939174600
179,2025-09-06,user,8587,146818403600
180,2025-09-05,user,4198,140779881200
181,2025-09-04,data,8159,187880793000
182,2025-09-03,api,2672,176684322700
183,2025-09-02,user,1307,58033560700
184,2025-09-01,api,5983,23009287700
185,2025-08-31,ml,2313,116830637600
186,2025-08-30,ml,2609,83785256900
187,2025-08-29,api,2485,63936940800
188,2025-08-28,user,3948,23716888900
189,2025-08-27,api,7228,79200799100
190,2025-08-26,data,4978,34143720300
191,2025-08-25,data,8925,141405388100
192,2025-08-24,ml,8893,113928490600
193,2025-08-23,user,9473,207399794100
194,2025-08-22,api,8579,137521946300
195,2025-08-21,ml,1191,212823758000
196,2025-08-20,ml,4940,32876446800
197,2025-08-19,data,8958,47842660300
198,2025-08-18,data,837,180046160800
199,2025-08-17,api,1600,30955207800
200,2025-08-16,user,4464,214454805200
201,2025-08-15,user,313,174844319500
202,2025-08-14,api,243,182337099600
203,2025-08-13,data,4210,65612474900
204,2025-08-12,ml,2439,203596517800
205,2025-08-11,ml,3781,170163282500
206,2025-08-10,data,5785,73075711600
207,2025-08-09,api,9193,121452163000
208,2025-08-08,data,1959,154618699600
209,2025-08-07,api,9498,143958341200
210,2025-08-06,data,3832,114878606700
211,2025-08-05,api,8371,201802112000
212,2025-08-04,ml,9176,30294521100
213,2025-08-03,data,3192,12254576800
214,2025-08-02,ml,8875,64499709400
215,2025-08-01,user,1993,173594003900
216,2025-07-31,data,6011,79092356100
217,2025-07-30,ml,6064,176813697500
218,2025-07-29,user,5361,210529770500
219,2025-07-28,data,94,14708285100
220,2025-07-27,ml,4686,81714646500
221,2025-07-26,ml,8417,92780644100
222,2025-07-25,data,425,91360659500
223,2025-07-24,user,1430,144984783300
224,2025-07-23,data,8016,28035908400
225,2025-07-22,data,7909,109798944000
226,2025-07-21,ml,579,100630005500
227,2025-07-20,ml,9481,141054587900
228,2025-07-19,user,869,5597949100
229,2025-07-18,api,2214,208239185400
230,2025-07-17,api,6743,162031783400
231,2025-07-16,api,4486,113612114900
232,2025-07-15,ml,6694,66724436300
233,2025-07-14,ml,1381,162785506000
234,2025-07-13,ml,4998,33203473400
235,2025-07-12,api,355,205873866800
236,2025-07-11,data,3771,109328623900
237,2025-07-10,data,8270,165531792400
238,2025-07-09,data,1095,108735543400
239,2025-07-08,ml,2876,13896990100
240,2025-07-07,ml,985,192826781500
241,2025-07-06,ml,4057,60878443300
242,2025-07-05,data,6275,209860782700
243,2025-07-04,api,1355,6777731800
244,2025-07-03,data,9413,13426150500
245,2025-07-02,data,177,212197155200
246,2025-07-01,api,3605,87875808100
247,2025-06-30,api,7880,64369854400
248,2025-06-29,data,5316,65436362900
249,2025-06-28,user,512,208867357200
250,2025-06-27,ml,2285,179741341500
251,2025-06-26,user,343,139632149500
252,2025-06-25,data,3138,70480859100
253,2025-06-24,user,4819,98159660800
254,2025-06-23,api,6955,143121397900
255,2025-06-22,data,1977,70876657700
256,2025-06-21,api,3751,129260898900
257,2025-06-20,api,5146,159440963700
258,2025-06-19,user,8805,131164379000
259,2025-06-18,user,2430,26952718500
260,2025-06-17,user,6251,171916346800
261,2025-06-16,data,7338,8944671000
262,2025-06-15,data,9072,127322888200
263,2025-06-14,api,1209,160170521500
264,2025-06-13,user,6477,197058393100
265,2025-06-12,api,1628,159015126300
266,2025-06-11,api,3991,103415296500
267,2025-06-10,api,2559,191332937800
268,2025-06-09,api,953,184397444100
269,2025-06-08,ml,1841,126600262800
270,2025-06-07,api,1048,205648073900
271,2025-06-06,data,2726,123919618600
272,2025-06-05,ml,6505,82747953000
273,2025-06-04,user,1100,36253892400
274,2025-06-03,data,6432,188291885100
275,2025-06-02,data,8491,43948745500
276,2025-06-01,user,5418,144586656500
277,2025-05-31,data,298,132439560200
278,2025-05-30,user,4037,113016024400
279,2025-05-29,ml,6706,44990724900
280,2025-05-28,api,4197,194649713000
281,2025-05-27,data,9962,67267717400
282,2025-05-26,ml,4824,160500181400
283,2025-05-25,ml,2283,133789337800
284,2025-05-24,api,1333,41494150800
285,2025-05-23,data,1893,99229974300
286,2025-05-22,user,8516,26631667300
287,2025-05-21,ml,8557,200548914500
288,2025-05-20,data,1123,101690118500
289,2025-05-19,user,9033,86275668900
290,2025-05-18,api,9171,171316459000
291,2025-05-17,ml,9139,133729606600
292,2025-05-16,api,8238,107215486100
293,2025-05-15,ml,2567,31558819700
294,2025-05-14,data,3166,145935773700
295,2025-05-13,user,4986,86361400400
296,2025-05-12,data,8739,135964224300
297,2025-05-11,data,7987,160439215800
298,2025-05-10,data,7532,112235285200
299,2025-05-09,api,6613,84079441100
300,2025-05-08,api,9674,5212727600
301,2025-05-07,ml,6588,76391887500
302,2025-05-06,api,935,179458280600
303,2025-05-05,user,5509,141673384100
304,2025-05-04,user,4943,159043172300
305,2025-05-03,ml,5870,192255168800
306,2025-05-02,data,6264,24284565700
307,2025-05-01,data,9314,35895856500
308,2025-04-30,ml,5164,172763316300
309,2025-04-29,api,1557,97524759500
310,2025-04-28,data,8683,26260893200
311,2025-04-27,user,7974,150877682200
312,2025-04-26,api,1287,166102623300
313,2025-04-25,data,5298,185187988400
314,2025-04-24,user,9859,128144172600
315,2025-04-23,api,767,35803149000
316,2025-04-22,data,5333,114903051000
317,2025-04-21,data,2078,157534380800
318,2025-04-20,user,6898,19756845200
319,2025-04-19,user,6902,96622128200
320,2025-04-18,api,3165,134039680400
321,2025-04-17,user,1628,205832459700
