# Dataset file - Commit 160 File 1
id,timestamp,category,value,score
1,2026-03-03,ml,9482,67077429700
2,2026-03-02,api,5399,172519410600
3,2026-03-01,api,7532,14564414800
4,2026-02-28,ml,1509,183304358500
5,2026-02-27,data,5454,14627643300
6,2026-02-26,user,3640,146727421200
7,2026-02-25,user,6537,189110371300
8,2026-02-24,data,4132,89113992700
9,2026-02-23,data,745,41549003700
10,2026-02-22,api,8781,55791352800
11,2026-02-21,api,3477,23343761000
12,2026-02-20,ml,3466,14026728000
13,2026-02-19,user,6746,195402228400
14,2026-02-18,user,9082,204131134100
15,2026-02-17,ml,2570,76707438200
16,2026-02-16,user,250,125904563200
17,2026-02-15,user,2208,203537205300
18,2026-02-14,data,6274,96408249400
19,2026-02-13,user,9232,96839828800
20,2026-02-12,user,510,38704892300
21,2026-02-11,user,4728,1765231300
22,2026-02-10,data,4804,119742533400
23,2026-02-09,api,9535,5283541300
24,2026-02-08,data,4790,172127302400
25,2026-02-07,user,7200,75649615200
26,2026-02-06,api,4441,73495640100
27,2026-02-05,user,2523,75665078800
28,2026-02-04,api,1574,97814243800
29,2026-02-03,ml,5218,114910740100
30,2026-02-02,data,2362,212420784600
31,2026-02-01,data,9846,86176882500
32,2026-01-31,api,1767,142041039600
33,2026-01-30,ml,2501,136576566500
34,2026-01-29,ml,275,139887122700
35,2026-01-28,data,4546,5282858300
36,2026-01-27,ml,5533,50153389400
37,2026-01-26,ml,1231,8921269800
38,2026-01-25,data,3451,114084093800
39,2026-01-24,ml,3564,213041572600
40,2026-01-23,ml,3059,195353250200
41,2026-01-22,ml,3566,156311992200
42,2026-01-21,api,391,159538987500
43,2026-01-20,api,573,67912874400
44,2026-01-19,user,5147,57750452200
45,2026-01-18,data,6287,2914546300
46,2026-01-17,api,7063,118588113300
47,2026-01-16,data,3046,182852308600
48,2026-01-15,user,2399,63997791500
49,2026-01-14,api,2472,192333451000
50,2026-01-13,user,4324,50500819100
51,2026-01-12,user,8075,44077352600
52,2026-01-11,data,2464,170267469000
53,2026-01-10,api,5820,66572792100
54,2026-01-09,ml,3395,149247852000
55,2026-01-08,api,438,62304094400
56,2026-01-07,data,8116,78756095500
57,2026-01-06,ml,6750,117691846600
58,2026-01-05,data,6661,176122551800
59,2026-01-04,api,5716,40315541800
60,2026-01-03,api,6025,27223508800
61,2026-01-02,ml,8601,22681986000
62,2026-01-01,data,3907,127767278900
63,2025-12-31,ml,831,86291981400
64,2025-12-30,api,8031,193543383600
65,2025-12-29,data,9022,156349254400
66,2025-12-28,ml,4455,174035457000
67,2025-12-27,data,8106,178424188100
68,2025-12-26,api,7805,35790184800
69,2025-12-25,user,4051,120314616200
70,2025-12-24,ml,5969,99260700400
71,2025-12-23,ml,5897,165093377100
72,2025-12-22,user,7998,9238741500
73,2025-12-21,ml,8255,62959738400
74,2025-12-20,data,706,151771401600
75,2025-12-19,ml,6905,205516593000
76,2025-12-18,ml,855,69808745900
77,2025-12-17,data,6951,42122464900
78,2025-12-16,data,8085,75596847100
79,2025-12-15,user,8168,154398892800
80,2025-12-14,ml,3570,98279377000
81,2025-12-13,data,5124,120060510000
82,2025-12-12,api,8828,176719549200
83,2025-12-11,ml,1937,200888764600
84,2025-12-10,user,6381,3176125400
85,2025-12-09,api,4001,83744028400
86,2025-12-08,data,236,71642170800
87,2025-12-07,ml,2446,198485902200
88,2025-12-06,data,1782,93006224100
89,2025-12-05,ml,3562,8484043900
90,2025-12-04,user,9650,117233847800
91,2025-12-03,data,9615,107413283400
92,2025-12-02,ml,1505,10266070100
93,2025-12-01,user,1223,69348359000
94,2025-11-30,api,476,171590336000
95,2025-11-29,api,6511,30974240800
96,2025-11-28,ml,5016,53971298600
97,2025-11-27,data,7966,50571083500
98,2025-11-26,user,4970,86128686700
99,2025-11-25,data,2012,193941586300
100,2025-11-24,data,8467,24845805100
101,2025-11-23,api,6246,197538468600
102,2025-11-22,user,1180,79566809100
103,2025-11-21,data,264,152903246200
104,2025-11-20,user,2976,167066827900
105,2025-11-19,data,3952,110543313300
106,2025-11-18,data,5016,1357248500
107,2025-11-17,data,2478,101197889700
108,2025-11-16,api,3271,26653462000
109,2025-11-15,user,1480,22994278600
110,2025-11-14,data,2167,148450055200
111,2025-11-13,ml,9156,3120963300
112,2025-11-12,ml,1525,199648696000
113,2025-11-11,data,1149,212074848700
114,2025-11-10,user,4587,19886674800
115,2025-11-09,ml,3877,127786668700
116,2025-11-08,ml,2745,5004250700
117,2025-11-07,user,1428,58362983900
118,2025-11-06,api,9298,40292603400
119,2025-11-05,ml,9899,96110401300
120,2025-11-04,api,9827,52851222300
121,2025-11-03,user,5714,32615276900
122,2025-11-02,api,738,26473926400
123,2025-11-01,user,1955,88587164200
124,2025-10-31,data,5631,152911518600
125,2025-10-30,user,2939,178996070400
126,2025-10-29,ml,9577,191799666000
127,2025-10-28,user,3675,200079998900
128,2025-10-27,api,4317,136679106100
129,2025-10-26,user,5926,165876427900
130,2025-10-25,api,2932,106221492600
131,2025-10-24,ml,5476,84046165500
132,2025-10-23,ml,2187,178351413000
133,2025-10-22,api,1102,114767754100
134,2025-10-21,ml,8017,210208352100
135,2025-10-20,ml,3815,196413500800
136,2025-10-19,ml,4370,62046260600
137,2025-10-18,data,6849,124375848700
138,2025-10-17,data,5836,203902640700
139,2025-10-16,data,4056,63997815800
140,2025-10-15,ml,5930,50712230400
141,2025-10-14,user,6674,191468883500
142,2025-10-13,data,7931,179349961500
143,2025-10-12,user,2650,126179825900
144,2025-10-11,api,7317,28761325200
145,2025-10-10,api,4548,183851984000
146,2025-10-09,ml,4927,193295547800
147,2025-10-08,user,7070,33046951600
148,2025-10-07,data,4995,203697332300
149,2025-10-06,ml,975,50974308800
150,2025-10-05,data,3255,122637635900
151,2025-10-04,api,1081,197426900600
152,2025-10-03,user,8528,152865896800
153,2025-10-02,user,8809,163408152200
154,2025-10-01,api,7731,33185018700
155,2025-09-30,ml,4148,100453341100
156,2025-09-29,data,5368,107365289800
157,2025-09-28,api,5519,202997963700
158,2025-09-27,user,6228,159553203900
159,2025-09-26,ml,56,120174915600
160,2025-09-25,api,3979,4318468200
161,2025-09-24,ml,9038,112265738200
162,2025-09-23,api,5943,111093079800
163,2025-09-22,user,7025,187687963900
164,2025-09-21,user,4759,66395808100
165,2025-09-20,api,1811,193346393300
166,2025-09-19,api,7843,199801249000
167,2025-09-18,user,1742,71953618100
168,2025-09-17,data,6606,198890844600
169,2025-09-16,ml,5432,148965051000
170,2025-09-15,user,6932,169941810700
171,2025-09-14,ml,6286,180721026100
172,2025-09-13,user,1167,102977375100
173,2025-09-12,ml,4930,16422359200
174,2025-09-11,data,9583,73793051700
175,2025-09-10,ml,9369,26506273500
176,2025-09-09,ml,3296,3981444200
177,2025-09-08,data,3626,105130233100
178,2025-09-07,ml,7029,145221340100
179,2025-09-06,user,6994,168283447900
180,2025-09-05,data,8019,102393509900
181,2025-09-04,ml,4754,174861546800
182,2025-09-03,data,2311,152979960100
183,2025-09-02,data,3609,110991574800
184,2025-09-01,user,941,97030027200
185,2025-08-31,ml,3166,51926212600
186,2025-08-30,user,6720,27253665600
187,2025-08-29,data,4040,165372337900
188,2025-08-28,data,5893,158703931500
189,2025-08-27,data,6934,154893481600
190,2025-08-26,ml,8052,23165130800
191,2025-08-25,user,9524,25333304000
192,2025-08-24,user,7401,155586881600
193,2025-08-23,ml,3470,194591930000
194,2025-08-22,ml,2955,77214495300
195,2025-08-21,api,6904,168797906700
196,2025-08-20,data,1227,127406564600
197,2025-08-19,data,1561,121019463300
198,2025-08-18,data,6971,142845818200
199,2025-08-17,data,988,118124006900
200,2025-08-16,api,6211,212382182700
201,2025-08-15,data,2127,104827777600
202,2025-08-14,ml,1370,36066466900
203,2025-08-13,api,3965,182212613700
204,2025-08-12,ml,1252,107219439500
205,2025-08-11,data,4438,79519945300
206,2025-08-10,data,6512,104978404200
207,2025-08-09,data,2666,16370632300
208,2025-08-08,api,7050,37362931100
209,2025-08-07,data,2808,203519120900
210,2025-08-06,api,2106,192675238000
211,2025-08-05,api,714,193759218800
212,2025-08-04,ml,9794,162886992700
213,2025-08-03,api,2200,11105919100
214,2025-08-02,api,9809,57521935300
215,2025-08-01,user,3381,143180746500
216,2025-07-31,api,7847,49025771300
217,2025-07-30,ml,2723,165167583100
218,2025-07-29,data,6083,82797105100
219,2025-07-28,ml,6926,202089741400
220,2025-07-27,ml,7665,108813775100
221,2025-07-26,data,4331,197099377300
222,2025-07-25,ml,3268,102698848200
223,2025-07-24,api,8549,136656070000
224,2025-07-23,ml,3124,196157501000
225,2025-07-22,ml,2562,57115814000
226,2025-07-21,api,8425,172919701600
227,2025-07-20,data,8773,65282107600
228,2025-07-19,user,850,139055566100
229,2025-07-18,ml,9124,145873328700
230,2025-07-17,data,4060,85961463300
231,2025-07-16,data,361,43321905700
232,2025-07-15,user,1767,190408745500
233,2025-07-14,ml,8407,211848302200
234,2025-07-13,api,6678,74060082800
235,2025-07-12,api,7444,185728920900
236,2025-07-11,api,4125,187038967000
237,2025-07-10,data,8321,157226404000
238,2025-07-09,ml,3093,72119678100
239,2025-07-08,api,7436,165936833200
240,2025-07-07,ml,9764,21107474500
241,2025-07-06,api,3870,212221176500
242,2025-07-05,api,2637,2404506500
243,2025-07-04,ml,106,128013581500
244,2025-07-03,user,6520,125947150700
245,2025-07-02,api,2895,141540530500
246,2025-07-01,user,8177,15359907800
247,2025-06-30,data,3441,85634871100
248,2025-06-29,user,6910,19398714800
249,2025-06-28,ml,8201,16377810500
250,2025-06-27,ml,297,86527075400
251,2025-06-26,data,92,89863402000
252,2025-06-25,api,6191,73937414700
