# Dataset file - Commit 130 File 2
id,timestamp,category,value,score
1,2026-03-03,user,5341,164074521700
2,2026-03-02,ml,2611,210019017500
3,2026-03-01,data,2190,88932367200
4,2026-02-28,api,3952,119175319300
5,2026-02-27,api,4100,177139139600
6,2026-02-26,user,8613,57951035200
7,2026-02-25,user,2342,71189333200
8,2026-02-24,data,7424,80125640100
9,2026-02-23,data,2575,165156382900
10,2026-02-22,api,858,131573765600
11,2026-02-21,api,1717,8699697000
12,2026-02-20,user,9453,23303715200
13,2026-02-19,data,7800,42111593300
14,2026-02-18,data,6589,137994102900
15,2026-02-17,api,6235,216357500
16,2026-02-16,user,9549,37324481800
17,2026-02-15,data,7228,8030030000
18,2026-02-14,ml,79,50004345400
19,2026-02-13,api,5288,139180566100
20,2026-02-12,api,5803,88816967300
21,2026-02-11,user,5928,110094279000
22,2026-02-10,user,9029,41184307200
23,2026-02-09,user,6902,71135943400
24,2026-02-08,data,9490,194147586200
25,2026-02-07,user,4193,83084349200
26,2026-02-06,user,6672,145730403700
27,2026-02-05,ml,8943,117113337300
28,2026-02-04,api,5142,31980351800
29,2026-02-03,ml,7265,192200730500
30,2026-02-02,ml,4013,39673344400
31,2026-02-01,data,5077,81592917800
32,2026-01-31,data,7282,137930322300
33,2026-01-30,ml,5435,161166236800
34,2026-01-29,data,2142,138527008100
35,2026-01-28,api,8493,60069615800
36,2026-01-27,ml,7862,173627772100
37,2026-01-26,api,3723,17279871300
38,2026-01-25,ml,3407,82816666900
39,2026-01-24,data,4508,23275563100
40,2026-01-23,api,9518,28640431100
41,2026-01-22,api,7301,72790458800
42,2026-01-21,api,7667,116965962000
43,2026-01-20,data,6821,188516503900
44,2026-01-19,user,778,107968549400
45,2026-01-18,ml,1699,178281074100
46,2026-01-17,user,2468,24192640400
47,2026-01-16,ml,5122,171285932600
48,2026-01-15,ml,299,189281195800
49,2026-01-14,user,4101,155518618400
50,2026-01-13,data,5595,162112490300
51,2026-01-12,ml,9812,60670474000
52,2026-01-11,data,8290,55484705400
53,2026-01-10,user,5415,28178513500
54,2026-01-09,data,1496,130556917700
55,2026-01-08,data,9747,149642365000
56,2026-01-07,data,7913,52483228500
57,2026-01-06,data,7411,108966872300
58,2026-01-05,api,1152,21046510700
59,2026-01-04,data,7326,51550508200
60,2026-01-03,api,5009,183327620700
61,2026-01-02,data,3985,120240892400
62,2026-01-01,user,9266,18818634100
63,2025-12-31,data,8451,117254228200
64,2025-12-30,ml,5290,204136994000
65,2025-12-29,user,2099,183338113100
66,2025-12-28,api,2776,58944765700
67,2025-12-27,user,7556,46528246200
68,2025-12-26,data,7887,174691176300
69,2025-12-25,user,4548,204101745700
70,2025-12-24,data,2304,115765382300
71,2025-12-23,user,9875,10162224700
72,2025-12-22,data,1062,61194807200
73,2025-12-21,api,6377,96080967500
74,2025-12-20,data,2719,66262110000
75,2025-12-19,api,4214,128693503100
76,2025-12-18,user,2696,184875690800
77,2025-12-17,data,3882,192825265000
78,2025-12-16,user,1785,24715080800
79,2025-12-15,user,2134,73151556600
80,2025-12-14,user,7853,12002504400
81,2025-12-13,user,4999,41339522400
82,2025-12-12,data,5302,145599386100
83,2025-12-11,ml,3064,24793240100
84,2025-12-10,ml,8010,78259127800
85,2025-12-09,ml,4849,95277303100
86,2025-12-08,data,7090,22506820000
87,2025-12-07,data,7976,119887843900
88,2025-12-06,user,452,80590759800
89,2025-12-05,api,6215,30457523800
90,2025-12-04,data,9712,178600814500
91,2025-12-03,data,7965,177795863500
92,2025-12-02,api,7111,88640487400
93,2025-12-01,user,2629,92259403800
94,2025-11-30,user,5187,121859969000
95,2025-11-29,data,6649,106228081100
96,2025-11-28,data,9040,52667165300
97,2025-11-27,ml,2714,207434975600
98,2025-11-26,api,4094,75915049400
99,2025-11-25,data,175,98013802500
100,2025-11-24,ml,8738,115377448600
101,2025-11-23,user,1432,38078589400
102,2025-11-22,ml,5900,135069927400
103,2025-11-21,api,8835,45229856200
104,2025-11-20,data,5068,111521168600
105,2025-11-19,user,7115,70810839700
106,2025-11-18,data,7474,19433311700
107,2025-11-17,data,5850,92054126600
108,2025-11-16,user,1872,107537495500
109,2025-11-15,user,2651,81269440100
110,2025-11-14,data,9929,154687107800
111,2025-11-13,data,666,210291416900
112,2025-11-12,ml,7252,52678144500
113,2025-11-11,user,3604,202630202800
114,2025-11-10,api,6750,63296950700
115,2025-11-09,data,7589,94276926700
116,2025-11-08,user,3442,66958786000
117,2025-11-07,data,7852,61204543600
118,2025-11-06,data,3993,205044039400
119,2025-11-05,api,9731,28172073700
120,2025-11-04,api,5752,209064812700
121,2025-11-03,data,7518,190372759000
122,2025-11-02,api,4741,3698554100
123,2025-11-01,api,3347,78636494600
124,2025-10-31,api,7656,162437580800
125,2025-10-30,user,8096,149336177700
126,2025-10-29,data,5721,26607864600
127,2025-10-28,data,1734,92618541100
128,2025-10-27,api,8138,73091218800
129,2025-10-26,api,7990,136907724000
130,2025-10-25,user,6395,131260676300
131,2025-10-24,api,4046,175789276300
132,2025-10-23,ml,2971,144968042900
133,2025-10-22,api,2894,91865992600
134,2025-10-21,data,1230,45174455900
135,2025-10-20,ml,8138,26989417800
136,2025-10-19,data,4471,141523246800
137,2025-10-18,data,9411,30832539500
138,2025-10-17,user,8026,39292051700
139,2025-10-16,user,1494,93148339800
140,2025-10-15,user,1386,91430030300
141,2025-10-14,data,9617,123034375400
142,2025-10-13,ml,3447,5316675500
143,2025-10-12,user,6961,209021144000
144,2025-10-11,api,6549,66589608800
145,2025-10-10,api,7279,97183783500
146,2025-10-09,ml,7070,15826211300
147,2025-10-08,data,6873,43416976900
148,2025-10-07,ml,9487,50110089500
149,2025-10-06,user,2760,26907197100
150,2025-10-05,api,4995,206533740000
151,2025-10-04,data,8841,113816863400
152,2025-10-03,data,5388,178273405200
153,2025-10-02,api,4171,61387970200
154,2025-10-01,user,8987,206953449600
155,2025-09-30,api,1356,79805982400
156,2025-09-29,user,2999,100416031500
157,2025-09-28,data,6607,151699497500
158,2025-09-27,ml,3717,162758692000
159,2025-09-26,data,3876,125955743100
160,2025-09-25,api,4360,71216411600
161,2025-09-24,api,4927,66209491600
162,2025-09-23,data,5860,125419832900
163,2025-09-22,ml,3744,4035152300
164,2025-09-21,api,1241,62555169500
165,2025-09-20,user,6901,27699193800
166,2025-09-19,data,4730,119530347900
167,2025-09-18,data,8250,157089989600
168,2025-09-17,data,6244,109423206500
169,2025-09-16,user,1440,77452379000
170,2025-09-15,ml,9336,58175100
171,2025-09-14,api,6269,67770236400
172,2025-09-13,data,9870,52479773900
173,2025-09-12,data,9552,180480817100
174,2025-09-11,ml,9239,3721260100
175,2025-09-10,api,7785,86982737500
176,2025-09-09,data,1276,86995089900
177,2025-09-08,data,488,163120816400
178,2025-09-07,ml,5742,209626583500
179,2025-09-06,ml,2983,20107902400
180,2025-09-05,ml,5573,188018675000
181,2025-09-04,data,4769,112406569600
182,2025-09-03,api,2166,48774169200
183,2025-09-02,user,5018,192231442600
184,2025-09-01,ml,5869,117709930300
185,2025-08-31,ml,87,121559194100
186,2025-08-30,ml,3561,16331943700
187,2025-08-29,user,4634,190963017300
188,2025-08-28,user,5476,115839128500
189,2025-08-27,ml,4443,118635089200
190,2025-08-26,ml,2779,201084659600
191,2025-08-25,api,5653,39660407100
192,2025-08-24,ml,8739,192766548900
193,2025-08-23,data,7843,212280695700
194,2025-08-22,ml,9764,78905414600
195,2025-08-21,ml,5463,47757841000
196,2025-08-20,ml,3045,133733827400
197,2025-08-19,data,6481,65435250800
198,2025-08-18,ml,121,1091403300
199,2025-08-17,user,8532,127824077300
200,2025-08-16,ml,362,134491128000
201,2025-08-15,api,7513,112137586600
202,2025-08-14,api,797,213780439600
203,2025-08-13,data,9912,162443371900
204,2025-08-12,api,2479,201555399100
205,2025-08-11,data,6438,173434733400
206,2025-08-10,ml,7377,173992029100
207,2025-08-09,data,9343,59817977600
208,2025-08-08,api,2840,121615761800
209,2025-08-07,user,3452,129689344000
210,2025-08-06,data,5747,142401064400
211,2025-08-05,user,4012,201599489400
212,2025-08-04,api,7619,20676578200
213,2025-08-03,user,5057,192152795900
214,2025-08-02,user,3032,65498770800
215,2025-08-01,api,1769,71866486000
216,2025-07-31,data,3476,186926455800
217,2025-07-30,data,4259,147841341200
218,2025-07-29,api,2789,156621372900
219,2025-07-28,api,4142,175605850900
220,2025-07-27,ml,2131,155469079400
221,2025-07-26,data,1818,197680913300
222,2025-07-25,api,1203,35344107400
223,2025-07-24,data,6873,76023668200
224,2025-07-23,ml,5178,108567127400
225,2025-07-22,data,1298,92118348300
226,2025-07-21,api,6698,114287831100
227,2025-07-20,user,2273,173433122900
228,2025-07-19,user,1671,212880708300
229,2025-07-18,ml,3181,146052778400
230,2025-07-17,ml,3215,11538476100
231,2025-07-16,api,5889,166422939100
232,2025-07-15,data,7941,190911918300
233,2025-07-14,api,1884,86432007400
234,2025-07-13,ml,3467,62408561600
235,2025-07-12,user,1133,48740737900
236,2025-07-11,user,125,115564548900
237,2025-07-10,ml,6701,174681803500
238,2025-07-09,data,8068,13510446800
239,2025-07-08,user,9321,168732970400
240,2025-07-07,data,6186,9814638300
241,2025-07-06,api,4882,116535197600
242,2025-07-05,api,742,65701497400
243,2025-07-04,api,7573,165766399800
244,2025-07-03,data,7181,43030650800
245,2025-07-02,api,2039,197350465400
246,2025-07-01,ml,4727,18815157700
247,2025-06-30,api,4539,82042613500
248,2025-06-29,ml,1276,10280235100
