# Dataset file - Commit 158 File 2
id,timestamp,category,value,score
1,2026-03-03,user,3399,173231974800
2,2026-03-02,data,1349,63578174500
3,2026-03-01,api,7899,27597905600
4,2026-02-28,data,1911,12729329600
5,2026-02-27,data,5735,170145082200
6,2026-02-26,api,933,14021609500
7,2026-02-25,ml,817,111958685500
8,2026-02-24,user,7155,43580542600
9,2026-02-23,ml,9474,188905999300
10,2026-02-22,ml,3990,168788170000
11,2026-02-21,data,6586,90366491700
12,2026-02-20,ml,3164,26819869900
13,2026-02-19,user,9482,151687565600
14,2026-02-18,user,8421,170832936600
15,2026-02-17,ml,5462,188377296100
16,2026-02-16,ml,7658,103745665400
17,2026-02-15,data,1277,177881765400
18,2026-02-14,data,7591,38963697000
19,2026-02-13,ml,8815,48945577500
20,2026-02-12,api,9960,91296030400
21,2026-02-11,api,7171,35205845600
22,2026-02-10,api,6083,108027946400
23,2026-02-09,data,8441,74439409100
24,2026-02-08,ml,9879,93782291100
25,2026-02-07,data,4367,92030574100
26,2026-02-06,api,5285,122725620500
27,2026-02-05,ml,3916,195437305300
28,2026-02-04,user,7483,111327281600
29,2026-02-03,data,5544,140493786200
30,2026-02-02,ml,6062,56832809400
31,2026-02-01,ml,7336,209473784700
32,2026-01-31,data,9255,193350505400
33,2026-01-30,api,8272,89857617300
34,2026-01-29,api,4914,37777877500
35,2026-01-28,data,5042,175877217400
36,2026-01-27,data,4354,54342076900
37,2026-01-26,ml,9356,17034752900
38,2026-01-25,ml,8907,50820498000
39,2026-01-24,user,4905,124209032900
40,2026-01-23,data,1027,107958574300
41,2026-01-22,data,264,55101594600
42,2026-01-21,data,2380,57006773800
43,2026-01-20,data,9165,168115571600
44,2026-01-19,ml,1246,167198990100
45,2026-01-18,user,4766,154084411100
46,2026-01-17,data,9816,36357494600
47,2026-01-16,ml,4620,9799456400
48,2026-01-15,data,8439,186957514700
49,2026-01-14,ml,1632,45376201900
50,2026-01-13,data,5482,30158482800
51,2026-01-12,ml,255,196965782900
52,2026-01-11,ml,7707,41241101800
53,2026-01-10,api,1131,18876094500
54,2026-01-09,data,3898,202485951500
55,2026-01-08,user,6006,192035447200
56,2026-01-07,api,3978,59584397100
57,2026-01-06,data,4756,128300776900
58,2026-01-05,data,6309,63038647800
59,2026-01-04,data,9095,81278180400
60,2026-01-03,user,9430,91075334800
61,2026-01-02,user,2237,149944209100
62,2026-01-01,user,974,190138633800
63,2025-12-31,api,3218,8307384700
64,2025-12-30,data,7526,98509828400
65,2025-12-29,data,6736,175297863600
66,2025-12-28,api,2055,102985269300
67,2025-12-27,user,2322,159947425000
68,2025-12-26,data,9639,199038166600
69,2025-12-25,ml,228,42590735000
70,2025-12-24,user,8352,141992670700
71,2025-12-23,user,9177,147724812000
72,2025-12-22,user,8219,157500301500
73,2025-12-21,api,7507,43874721600
74,2025-12-20,user,668,50296965100
75,2025-12-19,user,3202,203481290800
76,2025-12-18,api,8866,70012336200
77,2025-12-17,user,3764,165197237800
78,2025-12-16,data,3307,65420865200
79,2025-12-15,user,1535,20178787100
80,2025-12-14,user,7533,18323878100
81,2025-12-13,api,5015,76090602800
82,2025-12-12,ml,6090,207762224600
83,2025-12-11,ml,6684,112211708300
84,2025-12-10,ml,5860,175694173000
85,2025-12-09,data,9721,105463744200
86,2025-12-08,data,9746,15126708300
87,2025-12-07,user,1670,99698810100
88,2025-12-06,user,854,182320621600
89,2025-12-05,ml,9574,65277472700
90,2025-12-04,user,5857,136634073800
91,2025-12-03,api,4911,170163859300
92,2025-12-02,data,9530,34709576800
93,2025-12-01,api,8678,185686406600
94,2025-11-30,data,3801,76625083800
95,2025-11-29,data,2287,97685280500
96,2025-11-28,user,6157,71431514700
97,2025-11-27,api,9234,162983282100
98,2025-11-26,ml,4791,35501616800
99,2025-11-25,ml,8873,184071901400
100,2025-11-24,ml,8828,133297048200
101,2025-11-23,user,9895,1292161900
102,2025-11-22,ml,7578,130683598600
103,2025-11-21,user,944,201559147400
104,2025-11-20,api,8176,55093974700
105,2025-11-19,api,8308,106701159300
106,2025-11-18,user,1926,49916777700
107,2025-11-17,user,8453,54369517900
108,2025-11-16,user,5119,175151990500
109,2025-11-15,data,51,144935950900
110,2025-11-14,api,5018,211256257500
111,2025-11-13,ml,1522,96591514400
112,2025-11-12,user,9532,51077191500
