# Dataset file - Commit 71 File 1
id,timestamp,category,value,score
1,2026-03-03,user,4344,209308650000
2,2026-03-02,api,3441,169773789400
3,2026-03-01,user,65,144231834300
4,2026-02-28,api,501,16807630700
5,2026-02-27,user,5095,125745890200
6,2026-02-26,data,1436,174516597500
7,2026-02-25,user,3671,76687036500
8,2026-02-24,data,9316,162365859200
9,2026-02-23,user,2361,126658783900
10,2026-02-22,api,6211,88875361500
11,2026-02-21,api,9769,164027465400
12,2026-02-20,ml,7891,151914241800
13,2026-02-19,user,5105,21417817000
14,2026-02-18,ml,216,125265046800
15,2026-02-17,api,8585,64826633000
16,2026-02-16,user,5547,202696460600
17,2026-02-15,user,7136,19129899100
18,2026-02-14,api,5858,73890620300
19,2026-02-13,user,1811,77930220200
20,2026-02-12,user,1757,73181188700
21,2026-02-11,user,5845,158576438700
22,2026-02-10,api,6342,154256167200
23,2026-02-09,user,10,102287413900
24,2026-02-08,user,6635,199868028400
25,2026-02-07,user,4729,140660393500
26,2026-02-06,ml,2669,182367143900
27,2026-02-05,user,2003,39302841700
28,2026-02-04,user,1378,46098175500
29,2026-02-03,user,483,184449217800
30,2026-02-02,ml,8742,148739398000
31,2026-02-01,user,5039,86172323000
32,2026-01-31,user,2636,100037468200
33,2026-01-30,user,9335,203219866200
34,2026-01-29,data,1159,186436259200
35,2026-01-28,ml,8711,108166137500
36,2026-01-27,api,7218,162071163500
37,2026-01-26,api,746,162965115000
38,2026-01-25,data,6735,151324847000
39,2026-01-24,user,1544,97636875500
40,2026-01-23,api,3050,159717434600
41,2026-01-22,api,1856,99975409400
42,2026-01-21,api,6798,176152396200
43,2026-01-20,ml,8773,204201859200
44,2026-01-19,api,7977,12267792700
45,2026-01-18,data,3338,89721637800
46,2026-01-17,ml,6092,78838591400
47,2026-01-16,api,7157,138617569800
48,2026-01-15,api,7358,68135334000
49,2026-01-14,user,6624,191383926300
50,2026-01-13,ml,1543,130277979500
51,2026-01-12,ml,5708,142027699000
52,2026-01-11,ml,4651,10563171500
53,2026-01-10,user,5439,159496785400
54,2026-01-09,api,4219,192719577700
55,2026-01-08,ml,1436,143825016300
56,2026-01-07,data,7804,78398312200
57,2026-01-06,api,4887,97728121000
58,2026-01-05,user,5814,115369048500
59,2026-01-04,user,9112,154738283400
60,2026-01-03,ml,7281,198363500500
61,2026-01-02,data,6315,195396179200
62,2026-01-01,user,2038,88237266600
63,2025-12-31,api,8442,31151898600
64,2025-12-30,data,6109,62274735100
65,2025-12-29,user,6358,186876894000
66,2025-12-28,data,1170,71287955100
67,2025-12-27,api,818,4515973700
68,2025-12-26,data,3172,92550338700
69,2025-12-25,data,2896,69479739100
70,2025-12-24,api,4949,36516677100
71,2025-12-23,api,2390,75261241500
72,2025-12-22,data,3398,21814518200
73,2025-12-21,user,666,202407271500
74,2025-12-20,user,1118,171232547100
75,2025-12-19,user,6708,16727942500
76,2025-12-18,user,3842,18168473000
77,2025-12-17,user,5145,70704428900
78,2025-12-16,data,9918,106889649200
79,2025-12-15,api,9622,80200605200
80,2025-12-14,api,6740,158515048200
81,2025-12-13,ml,9209,566048400
82,2025-12-12,data,8647,133065289400
83,2025-12-11,user,9824,79459382700
84,2025-12-10,data,4432,109578400100
85,2025-12-09,user,2868,190194520800
86,2025-12-08,ml,3051,189049351000
87,2025-12-07,api,6338,98712069700
88,2025-12-06,api,7308,70486921000
89,2025-12-05,api,7033,187922814100
90,2025-12-04,data,4583,163595326000
91,2025-12-03,ml,6992,129892289600
92,2025-12-02,ml,8778,33046487900
93,2025-12-01,user,997,47404841600
94,2025-11-30,api,820,162638163100
95,2025-11-29,ml,3376,127459221600
96,2025-11-28,ml,5570,42244288500
97,2025-11-27,api,7944,65535085200
