# Dataset file - Commit 168 File 1
id,timestamp,category,value,score
1,2026-03-03,api,7761,129216655300
2,2026-03-02,user,2516,193684059700
3,2026-03-01,ml,4669,209883516800
4,2026-02-28,api,5297,16282749900
5,2026-02-27,api,2884,102416351000
6,2026-02-26,data,2344,113705962500
7,2026-02-25,user,8385,197425780700
8,2026-02-24,data,3478,42932148200
9,2026-02-23,api,8064,168376960600
10,2026-02-22,user,4639,179211663800
11,2026-02-21,user,6596,158694241800
12,2026-02-20,ml,7049,63055797400
13,2026-02-19,api,3849,189358742100
14,2026-02-18,data,9231,50445730200
15,2026-02-17,data,1328,201465640300
16,2026-02-16,ml,6917,61044867900
17,2026-02-15,api,2970,95791512100
18,2026-02-14,ml,4315,108423464300
19,2026-02-13,data,4365,194550741800
20,2026-02-12,api,3053,183342976100
21,2026-02-11,ml,7635,99748223200
22,2026-02-10,ml,119,197623691800
23,2026-02-09,api,327,43069882300
24,2026-02-08,data,5133,34515007500
25,2026-02-07,ml,1010,154318781400
26,2026-02-06,user,8612,3311369900
27,2026-02-05,user,6651,61936305100
28,2026-02-04,ml,8913,2896059700
29,2026-02-03,data,8139,180833673700
30,2026-02-02,api,7715,167420560200
31,2026-02-01,data,6543,209546853400
32,2026-01-31,ml,8813,101279691200
33,2026-01-30,api,3182,125748432100
34,2026-01-29,api,5494,76924315500
35,2026-01-28,user,5678,174335589100
36,2026-01-27,api,3499,69818620800
37,2026-01-26,api,4631,57835646100
38,2026-01-25,api,4706,135717796200
39,2026-01-24,user,2883,45470251100
40,2026-01-23,ml,55,212110031400
41,2026-01-22,api,1160,153622291500
42,2026-01-21,api,6904,145393485800
43,2026-01-20,api,3962,181701615400
44,2026-01-19,api,4997,151502089900
45,2026-01-18,ml,9697,53476877700
46,2026-01-17,user,3614,94723495100
47,2026-01-16,api,3885,197624579600
48,2026-01-15,user,780,123930876500
49,2026-01-14,data,5744,45595970000
50,2026-01-13,data,615,30131725600
51,2026-01-12,api,8956,203297710900
52,2026-01-11,ml,8572,28968874700
53,2026-01-10,user,9241,133390547600
54,2026-01-09,data,8548,32278653000
55,2026-01-08,ml,9033,82021705100
56,2026-01-07,api,6500,147612386200
57,2026-01-06,api,2658,213538965800
58,2026-01-05,ml,1665,128079458900
59,2026-01-04,user,4846,174754450700
60,2026-01-03,api,2881,27408727400
61,2026-01-02,api,6906,58575493500
62,2026-01-01,ml,4440,46004480900
63,2025-12-31,ml,766,44019118300
64,2025-12-30,data,9835,169692065100
65,2025-12-29,api,9919,116388014300
66,2025-12-28,api,178,61875273200
67,2025-12-27,user,3122,1803382900
68,2025-12-26,data,4763,103337426800
69,2025-12-25,ml,9370,177375806900
70,2025-12-24,user,8908,173571472700
71,2025-12-23,data,739,161597347700
72,2025-12-22,data,5853,187121783300
73,2025-12-21,data,7375,182759365600
74,2025-12-20,api,152,14235547500
75,2025-12-19,api,6554,104960978100
76,2025-12-18,user,6927,74711186100
77,2025-12-17,api,2164,91908457400
78,2025-12-16,api,9647,211293970600
79,2025-12-15,user,4335,75897675700
80,2025-12-14,ml,4744,197132436000
81,2025-12-13,data,9932,176004667100
82,2025-12-12,data,8117,139933541600
83,2025-12-11,api,5728,85639838200
84,2025-12-10,ml,1354,7680197900
85,2025-12-09,user,4433,169785924800
86,2025-12-08,api,6312,19206832000
87,2025-12-07,ml,7237,36744596500
88,2025-12-06,ml,6273,46579869400
89,2025-12-05,data,9072,33451455500
90,2025-12-04,ml,7702,78430499200
91,2025-12-03,user,7008,27967949800
92,2025-12-02,ml,5373,79235940300
93,2025-12-01,user,7281,182031312900
94,2025-11-30,data,7432,79461337500
95,2025-11-29,ml,3361,98928292200
96,2025-11-28,ml,1657,171014774100
