# Dataset file - Commit 78 File 2
id,timestamp,category,value,score
1,2026-03-03,api,1648,85584923300
2,2026-03-02,ml,6030,43606791900
3,2026-03-01,api,7200,121256061600
4,2026-02-28,ml,5967,178475619000
5,2026-02-27,user,7309,146892109200
6,2026-02-26,api,4780,139753718900
7,2026-02-25,api,7150,196954174600
8,2026-02-24,user,4121,138876688300
9,2026-02-23,api,5627,28741958000
10,2026-02-22,api,1766,628254400
11,2026-02-21,ml,3782,60399625700
12,2026-02-20,user,3926,95999943200
13,2026-02-19,user,788,174453905300
14,2026-02-18,user,5765,166159720900
15,2026-02-17,data,2965,48696021400
16,2026-02-16,api,7138,126818932300
17,2026-02-15,api,51,160178221400
18,2026-02-14,data,6165,148104102000
19,2026-02-13,data,8120,190006464500
20,2026-02-12,ml,3518,11522537200
21,2026-02-11,data,7839,8713252200
22,2026-02-10,user,9236,122623300200
23,2026-02-09,ml,143,184097730300
24,2026-02-08,api,8530,82007827300
25,2026-02-07,user,6781,84551669000
26,2026-02-06,data,5315,95250541900
27,2026-02-05,user,584,109849982300
28,2026-02-04,api,7608,81856546000
29,2026-02-03,data,8492,107079077100
30,2026-02-02,api,1378,79965715600
31,2026-02-01,user,7906,107409974500
32,2026-01-31,ml,7825,68164571400
33,2026-01-30,user,4633,110119458100
34,2026-01-29,api,5035,157529251400
35,2026-01-28,api,3384,2861177800
36,2026-01-27,ml,3197,114090235400
37,2026-01-26,api,55,22081923500
38,2026-01-25,ml,1671,198686089600
39,2026-01-24,api,7974,86377930800
40,2026-01-23,data,4682,144566614800
41,2026-01-22,data,5912,191362901300
42,2026-01-21,data,4543,164368363800
43,2026-01-20,ml,4204,81226543800
44,2026-01-19,ml,9020,83228004100
45,2026-01-18,ml,8625,104170180800
46,2026-01-17,data,6546,76157276900
47,2026-01-16,user,7616,188150989100
48,2026-01-15,data,7808,170103563200
49,2026-01-14,ml,5836,67556070100
50,2026-01-13,ml,3053,208232282300
51,2026-01-12,user,1129,133870176500
52,2026-01-11,user,9130,90831592000
53,2026-01-10,ml,4927,8319585700
54,2026-01-09,user,2730,86953024400
55,2026-01-08,data,9034,80324959300
56,2026-01-07,data,8824,200554312000
57,2026-01-06,data,5426,10724967900
58,2026-01-05,ml,1139,54154653400
59,2026-01-04,api,6787,103319049700
60,2026-01-03,ml,4746,35540896600
61,2026-01-02,ml,8015,11371711900
62,2026-01-01,user,7524,146801960700
63,2025-12-31,api,9550,90609249200
64,2025-12-30,data,4443,199415098000
65,2025-12-29,ml,6043,152085665700
