# Dataset file - Commit 174 File 2
id,timestamp,category,value,score
1,2026-03-03,ml,8476,32140740200
2,2026-03-02,ml,1657,94046031100
3,2026-03-01,api,1806,69129374900
4,2026-02-28,user,1677,178931763800
5,2026-02-27,user,7440,122233302100
6,2026-02-26,ml,2719,175611214900
7,2026-02-25,api,9241,161782319100
8,2026-02-24,user,6247,116012677500
9,2026-02-23,data,1863,135281137600
10,2026-02-22,api,1027,76356006700
11,2026-02-21,ml,7954,202022289200
12,2026-02-20,data,8304,123370245700
13,2026-02-19,ml,1087,69615214800
14,2026-02-18,data,4300,195922378800
15,2026-02-17,api,992,169322777800
16,2026-02-16,data,8408,63607320700
17,2026-02-15,api,3310,56292115500
18,2026-02-14,ml,5665,33148162600
19,2026-02-13,ml,9735,98752612000
20,2026-02-12,data,1112,112457134600
21,2026-02-11,user,2258,213779748400
22,2026-02-10,api,4122,28194863100
23,2026-02-09,api,4101,122289050900
24,2026-02-08,data,244,186700688100
25,2026-02-07,user,9462,192493641400
26,2026-02-06,data,6689,74951439900
27,2026-02-05,api,6312,117845979600
28,2026-02-04,ml,9928,125250275800
29,2026-02-03,data,507,105059047700
30,2026-02-02,api,1080,81496720000
31,2026-02-01,data,7255,118654445000
32,2026-01-31,user,5729,107487456600
33,2026-01-30,ml,5800,136959356300
34,2026-01-29,api,3764,210172177700
35,2026-01-28,ml,9856,137788733900
36,2026-01-27,api,7249,44843175700
37,2026-01-26,data,5766,99603436900
38,2026-01-25,user,3250,79714339000
39,2026-01-24,data,8576,45747144000
40,2026-01-23,user,4903,171946282400
41,2026-01-22,ml,8048,163482053700
42,2026-01-21,user,9164,70692245600
43,2026-01-20,ml,1641,87077069500
44,2026-01-19,ml,274,60846393500
45,2026-01-18,user,3497,203388296800
46,2026-01-17,user,4622,200136438200
47,2026-01-16,user,1722,72915047700
48,2026-01-15,user,8137,152074338200
49,2026-01-14,ml,1462,136455139100
50,2026-01-13,user,5528,186787164900
51,2026-01-12,data,5747,205829463000
52,2026-01-11,ml,9566,149142106300
53,2026-01-10,ml,9975,168255488300
54,2026-01-09,user,6286,172990102200
55,2026-01-08,data,1875,47022811700
56,2026-01-07,api,7007,123253553200
57,2026-01-06,api,2440,57441766000
58,2026-01-05,api,9114,117472356800
59,2026-01-04,ml,3451,137160559900
60,2026-01-03,ml,218,124949648600
61,2026-01-02,api,9203,240939900
62,2026-01-01,api,9121,102381270500
63,2025-12-31,api,8089,26813262300
64,2025-12-30,ml,9319,195296155000
65,2025-12-29,data,6898,125347431700
66,2025-12-28,user,1398,98935699900
67,2025-12-27,api,9110,74038520600
68,2025-12-26,data,6781,117189661100
69,2025-12-25,user,3431,199076235900
70,2025-12-24,data,369,81299744700
71,2025-12-23,data,5682,137881395800
72,2025-12-22,data,5633,64161087600
73,2025-12-21,data,1035,187774429100
74,2025-12-20,ml,7659,89165332100
75,2025-12-19,user,3301,196004208000
76,2025-12-18,ml,2981,33490870800
77,2025-12-17,data,9862,209869038200
78,2025-12-16,data,3243,117577305200
79,2025-12-15,api,3445,202302650600
80,2025-12-14,ml,2735,105059567500
81,2025-12-13,data,8459,100662145000
82,2025-12-12,data,8934,169602082200
83,2025-12-11,ml,7465,103237985700
84,2025-12-10,api,332,188044160400
85,2025-12-09,user,5789,169151595800
86,2025-12-08,user,3228,27831108000
87,2025-12-07,api,4310,191041945100
88,2025-12-06,user,9660,198202636800
89,2025-12-05,api,8645,164542000400
90,2025-12-04,data,6968,1818226800
91,2025-12-03,data,6133,70405304500
92,2025-12-02,data,3882,173422022800
93,2025-12-01,api,1577,97707583300
94,2025-11-30,data,6545,138534705400
95,2025-11-29,ml,5566,191249766100
96,2025-11-28,api,994,64998152400
97,2025-11-27,api,3635,11044061100
98,2025-11-26,ml,4080,142385502700
99,2025-11-25,user,5634,186756017200
100,2025-11-24,ml,6222,188692193600
101,2025-11-23,data,9183,82643187900
102,2025-11-22,ml,1810,69754101700
103,2025-11-21,user,4286,195976360000
104,2025-11-20,ml,2049,212402653700
105,2025-11-19,user,1345,170018808400
106,2025-11-18,ml,9362,213432451400
107,2025-11-17,ml,5546,208942652000
108,2025-11-16,data,7675,126794112900
109,2025-11-15,user,6231,79694537600
110,2025-11-14,ml,7392,25955408200
111,2025-11-13,data,8582,208318772400
112,2025-11-12,api,8699,182669292900
113,2025-11-11,ml,8370,98915735400
114,2025-11-10,data,5117,116964080700
115,2025-11-09,api,5139,54018860100
116,2025-11-08,user,2436,17285965800
117,2025-11-07,ml,785,127818170900
118,2025-11-06,api,4693,96718297500
119,2025-11-05,ml,6999,27939279700
120,2025-11-04,user,8598,151573174900
121,2025-11-03,ml,8650,213137834900
122,2025-11-02,ml,3216,134642330700
123,2025-11-01,user,5906,134834925900
124,2025-10-31,ml,5525,61299689900
125,2025-10-30,user,6471,89343170900
126,2025-10-29,user,9893,64911804400
127,2025-10-28,data,5129,166580940000
128,2025-10-27,api,3818,118089393200
129,2025-10-26,api,9443,30027341200
130,2025-10-25,api,8092,126214676500
131,2025-10-24,data,9918,43498620700
132,2025-10-23,user,7742,153255294100
133,2025-10-22,user,5909,197876363000
134,2025-10-21,api,2127,141316632200
135,2025-10-20,data,4337,210910189400
136,2025-10-19,ml,8485,50040292800
137,2025-10-18,api,7742,76679303100
138,2025-10-17,api,4109,182251803600
139,2025-10-16,data,7807,192509372400
140,2025-10-15,ml,2220,35335549800
141,2025-10-14,data,3453,103972047500
142,2025-10-13,api,8239,16624521900
143,2025-10-12,data,6243,213759483200
144,2025-10-11,data,5093,24551272900
145,2025-10-10,data,9759,35864314100
146,2025-10-09,user,3617,125477572600
147,2025-10-08,user,743,33657837700
148,2025-10-07,data,5058,160434804300
149,2025-10-06,api,1556,108358246200
150,2025-10-05,data,4609,83397434500
151,2025-10-04,ml,2176,182725654200
152,2025-10-03,api,7475,132547065900
153,2025-10-02,user,9399,129571177200
154,2025-10-01,api,7263,30653282400
155,2025-09-30,api,9415,94280144100
156,2025-09-29,api,4558,78310133900
157,2025-09-28,ml,5107,89871738600
158,2025-09-27,api,9768,150639411900
159,2025-09-26,user,9427,88228600800
160,2025-09-25,api,408,155758617700
161,2025-09-24,ml,2690,63714054300
162,2025-09-23,user,5237,174641020200
163,2025-09-22,api,5376,101682717600
164,2025-09-21,data,5953,185773923700
165,2025-09-20,api,9557,144748535600
166,2025-09-19,data,2530,197323055100
167,2025-09-18,user,8909,5105532600
168,2025-09-17,api,2971,46198373100
169,2025-09-16,data,1021,26801494800
170,2025-09-15,api,4143,101351453800
171,2025-09-14,user,5703,19780879200
172,2025-09-13,data,1721,99949712100
173,2025-09-12,user,3999,11236489500
174,2025-09-11,ml,9420,70584995200
175,2025-09-10,data,7675,57736576600
176,2025-09-09,ml,5315,195896732200
177,2025-09-08,data,5080,203955567700
178,2025-09-07,ml,5791,103409482500
179,2025-09-06,user,1190,187878419300
180,2025-09-05,ml,8634,145702985500
181,2025-09-04,ml,4170,51345437400
182,2025-09-03,ml,3901,35171660800
183,2025-09-02,user,7191,55757478300
184,2025-09-01,user,4022,134622993100
185,2025-08-31,data,740,70692514600
186,2025-08-30,data,7294,27078357500
187,2025-08-29,user,8903,15805189700
188,2025-08-28,user,726,5086917400
189,2025-08-27,user,1550,72381328000
190,2025-08-26,user,87,94814131400
191,2025-08-25,api,7421,196732427800
