# Dataset file - Commit 118 File 1
id,timestamp,category,value,score
1,2026-03-03,ml,755,201850597000
2,2026-03-02,data,7091,163664234600
3,2026-03-01,ml,6770,97844681400
4,2026-02-28,user,6118,77660847100
5,2026-02-27,user,1921,87720621100
6,2026-02-26,data,5205,28218759700
7,2026-02-25,user,7948,167606778200
8,2026-02-24,ml,9727,133055460000
9,2026-02-23,api,9897,12287016200
10,2026-02-22,api,6263,34666285200
11,2026-02-21,data,9234,78572851300
12,2026-02-20,api,1294,106820715800
13,2026-02-19,api,3897,97859072900
14,2026-02-18,data,3422,12064366800
15,2026-02-17,api,706,119611287600
16,2026-02-16,data,9306,132761242700
17,2026-02-15,user,2010,108443066400
18,2026-02-14,user,1155,95126260400
19,2026-02-13,ml,7845,77767594300
20,2026-02-12,data,3255,122179383900
21,2026-02-11,api,8289,71762687400
22,2026-02-10,data,9049,188244718400
23,2026-02-09,ml,7348,97463283400
24,2026-02-08,data,6448,160234398900
25,2026-02-07,data,4516,160759552200
26,2026-02-06,user,3858,85372324000
27,2026-02-05,api,161,151779827400
28,2026-02-04,ml,93,138016001700
29,2026-02-03,ml,7209,129895386600
30,2026-02-02,ml,5842,25914981300
31,2026-02-01,data,9962,138731190800
32,2026-01-31,api,2032,170049499300
33,2026-01-30,data,7683,73235801600
34,2026-01-29,ml,7422,209294151900
35,2026-01-28,api,5731,108080084800
36,2026-01-27,user,2570,156926018000
37,2026-01-26,ml,4512,93043052900
38,2026-01-25,user,8828,169399276900
39,2026-01-24,data,7110,40535318300
40,2026-01-23,api,2146,164387958600
41,2026-01-22,data,6348,27035470600
42,2026-01-21,data,2138,151347818100
43,2026-01-20,api,6274,53453197600
44,2026-01-19,user,3128,203491060800
45,2026-01-18,user,3292,86661170600
46,2026-01-17,data,4528,166259301600
47,2026-01-16,api,8221,81688236900
48,2026-01-15,ml,5367,13177360200
49,2026-01-14,user,8234,179903151600
50,2026-01-13,data,8702,131966290100
51,2026-01-12,data,97,83982223400
52,2026-01-11,api,1372,188738854200
53,2026-01-10,user,6615,63203949000
54,2026-01-09,ml,3405,204061982400
55,2026-01-08,user,9631,18067829700
56,2026-01-07,ml,1684,83391103000
57,2026-01-06,api,3259,51884383400
58,2026-01-05,data,5430,34135967400
59,2026-01-04,api,4694,8613982000
60,2026-01-03,api,2480,197160630700
61,2026-01-02,data,7850,164942164400
62,2026-01-01,api,3357,48770078600
63,2025-12-31,data,4469,202612776500
