# Dataset file - Commit 33 File 1
id,timestamp,category,value,score
1,2026-03-03,api,1304,82934956800
2,2026-03-02,api,3127,66173825300
3,2026-03-01,api,1747,12853786600
4,2026-02-28,api,7640,193860107500
5,2026-02-27,ml,7121,171020795400
6,2026-02-26,api,4081,41868886900
7,2026-02-25,data,4051,51604519200
8,2026-02-24,ml,4752,87746573600
9,2026-02-23,data,14,200144605400
10,2026-02-22,data,6368,144141888900
11,2026-02-21,api,131,36428022500
12,2026-02-20,user,2985,26945272200
13,2026-02-19,data,8776,129169674700
14,2026-02-18,ml,5807,165397608400
15,2026-02-17,api,5684,3881735000
16,2026-02-16,data,7612,45780689400
17,2026-02-15,user,8198,118229267400
18,2026-02-14,api,6282,210813756400
19,2026-02-13,api,9873,192376449300
20,2026-02-12,ml,102,195751917800
21,2026-02-11,ml,8187,120043959000
22,2026-02-10,data,2048,153176634300
23,2026-02-09,data,5375,188968318100
24,2026-02-08,data,7753,5105007900
25,2026-02-07,user,8979,139137389200
26,2026-02-06,ml,7389,210125078100
27,2026-02-05,data,9160,103797644900
28,2026-02-04,ml,8124,158469351800
29,2026-02-03,user,6661,164348495800
30,2026-02-02,ml,2623,96093299400
31,2026-02-01,api,5695,43393009400
32,2026-01-31,user,4585,195882984500
33,2026-01-30,data,5515,181982700100
34,2026-01-29,ml,6629,74570045900
35,2026-01-28,data,9726,159852521000
36,2026-01-27,ml,6874,205813912900
37,2026-01-26,user,7004,17202077700
38,2026-01-25,api,3804,166738541600
39,2026-01-24,data,2061,199476148100
40,2026-01-23,ml,8468,58113502200
41,2026-01-22,ml,9865,87588489200
42,2026-01-21,user,3876,18331221800
43,2026-01-20,api,6913,58196303800
44,2026-01-19,ml,9638,131840421200
45,2026-01-18,ml,4779,178985570500
46,2026-01-17,ml,4763,209372508800
47,2026-01-16,data,8684,185513421100
48,2026-01-15,user,4484,126068072600
49,2026-01-14,user,5021,116003316100
50,2026-01-13,data,7274,88196428300
51,2026-01-12,ml,1239,98428547500
52,2026-01-11,data,5323,96014662500
53,2026-01-10,user,9495,119568468000
54,2026-01-09,data,9988,110508647800
55,2026-01-08,data,6774,173785229600
56,2026-01-07,api,6973,56917445700
57,2026-01-06,api,2603,106481748900
58,2026-01-05,api,3669,103880939300
59,2026-01-04,api,4871,77762369400
60,2026-01-03,ml,2146,3702889500
61,2026-01-02,api,5716,118616518700
62,2026-01-01,data,9846,157985953000
63,2025-12-31,ml,6520,189151423400
64,2025-12-30,api,9290,134715087900
65,2025-12-29,ml,5935,212254940200
66,2025-12-28,api,7044,194862718700
67,2025-12-27,data,6441,140199828500
68,2025-12-26,ml,7277,54444289700
69,2025-12-25,ml,1245,34712042900
70,2025-12-24,user,9737,61002670200
71,2025-12-23,data,3678,113473101100
72,2025-12-22,user,9517,127389918600
73,2025-12-21,api,7294,82165664900
74,2025-12-20,api,4026,483807600
75,2025-12-19,ml,7781,125966467300
76,2025-12-18,ml,4523,108777186900
77,2025-12-17,data,5451,66460464800
78,2025-12-16,data,190,169727421600
79,2025-12-15,data,3651,166784308000
80,2025-12-14,ml,4823,114764588900
81,2025-12-13,ml,9072,143103862200
82,2025-12-12,data,9212,191481813000
83,2025-12-11,user,1408,106636319400
84,2025-12-10,ml,344,17556772500
85,2025-12-09,data,4758,123722571300
86,2025-12-08,user,5668,153456195900
87,2025-12-07,data,8392,10570467400
88,2025-12-06,data,8474,78728901900
89,2025-12-05,user,7840,191027478000
90,2025-12-04,data,1376,113771423300
91,2025-12-03,ml,8335,138039738300
92,2025-12-02,data,7054,41781103000
93,2025-12-01,ml,6197,84541712700
94,2025-11-30,ml,3201,179917196400
95,2025-11-29,api,8101,148917562500
96,2025-11-28,data,6429,108186461600
97,2025-11-27,ml,3251,22093275300
98,2025-11-26,api,4106,214513917200
99,2025-11-25,api,8877,37944765600
100,2025-11-24,ml,4587,141205647700
101,2025-11-23,ml,6397,161522692100
102,2025-11-22,data,129,38521172100
103,2025-11-21,api,9426,69145526400
104,2025-11-20,user,3859,101735285000
105,2025-11-19,ml,9250,137813463600
106,2025-11-18,api,4546,62485789100
107,2025-11-17,api,7837,52024057200
108,2025-11-16,user,9724,85042151700
109,2025-11-15,user,8018,47753325200
110,2025-11-14,user,6413,77866635100
111,2025-11-13,api,2513,209773337000
112,2025-11-12,ml,82,55605129800
113,2025-11-11,data,2082,120425403700
114,2025-11-10,ml,6171,151756062600
115,2025-11-09,user,6548,31861074000
116,2025-11-08,data,9540,121081759200
117,2025-11-07,api,4085,97492499400
118,2025-11-06,api,7619,44134751300
119,2025-11-05,data,4950,121206309400
120,2025-11-04,api,9324,63804443300
121,2025-11-03,data,1861,65437318000
122,2025-11-02,data,2935,147071772700
123,2025-11-01,api,2141,18064810200
124,2025-10-31,user,3683,182745379900
125,2025-10-30,data,5246,169149929900
126,2025-10-29,user,5217,77284898400
127,2025-10-28,user,7687,88258355600
128,2025-10-27,ml,218,98535066600
129,2025-10-26,user,3323,152477025400
130,2025-10-25,api,517,188677786700
131,2025-10-24,ml,1442,62333881600
132,2025-10-23,api,1382,21298802500
133,2025-10-22,api,8081,176019621700
134,2025-10-21,api,3600,106141906100
135,2025-10-20,ml,658,24428286400
136,2025-10-19,ml,9208,86502423700
137,2025-10-18,ml,5210,212906383000
138,2025-10-17,user,9853,28532899900
139,2025-10-16,api,3386,28799610700
140,2025-10-15,data,3297,42001771100
141,2025-10-14,ml,8602,33952016300
142,2025-10-13,data,5121,187183255800
143,2025-10-12,ml,4779,207436761900
144,2025-10-11,ml,8712,28060114400
145,2025-10-10,data,5649,163100332900
146,2025-10-09,api,563,70984821700
147,2025-10-08,ml,8494,115030600300
148,2025-10-07,user,5353,189959878700
149,2025-10-06,data,4931,125142319200
150,2025-10-05,data,3793,197765670500
151,2025-10-04,ml,5197,188106478400
152,2025-10-03,data,182,205327665200
153,2025-10-02,data,9560,147151877500
154,2025-10-01,data,7822,172394806500
155,2025-09-30,api,3069,24140520900
156,2025-09-29,user,9597,148210101100
157,2025-09-28,api,5161,84966259700
158,2025-09-27,api,5134,214150266700
159,2025-09-26,user,8927,99654297200
160,2025-09-25,api,5508,16562958100
161,2025-09-24,user,9602,194179247000
162,2025-09-23,user,8353,123818128100
163,2025-09-22,user,8333,196905592700
164,2025-09-21,ml,3582,66842856700
165,2025-09-20,api,273,159946318000
166,2025-09-19,user,7337,148120935300
167,2025-09-18,ml,875,165055209200
168,2025-09-17,api,7285,57688350400
169,2025-09-16,ml,9737,73853353900
170,2025-09-15,user,5675,136408905400
171,2025-09-14,data,7941,96081157400
172,2025-09-13,ml,8096,131893424400
173,2025-09-12,ml,759,158775769700
174,2025-09-11,ml,8099,41161692400
175,2025-09-10,api,6721,187814416000
176,2025-09-09,api,5035,52829264300
177,2025-09-08,data,401,178131242600
178,2025-09-07,ml,3008,206402536200
179,2025-09-06,user,5860,118296134100
180,2025-09-05,user,3177,142198935500
181,2025-09-04,ml,4524,156331762100
182,2025-09-03,api,7058,102483750400
183,2025-09-02,data,939,134206271400
184,2025-09-01,data,751,205261375700
185,2025-08-31,user,5154,91369753500
186,2025-08-30,data,7996,22419496500
187,2025-08-29,api,4733,40546734100
188,2025-08-28,data,4113,156806664000
189,2025-08-27,data,420,46479734600
190,2025-08-26,api,9853,106214544900
191,2025-08-25,user,8149,124658962200
192,2025-08-24,data,2707,135974357600
