# Dataset file - Commit 118 File 2
id,timestamp,category,value,score
1,2026-03-03,api,1221,43608873500
2,2026-03-02,api,5915,107027867400
3,2026-03-01,user,3726,141829016000
4,2026-02-28,api,9026,164740387700
5,2026-02-27,user,2740,7624662800
6,2026-02-26,user,4909,54554241500
7,2026-02-25,ml,3213,142260486200
8,2026-02-24,ml,2993,20862364400
9,2026-02-23,user,1018,115264443700
10,2026-02-22,data,9572,43725864400
11,2026-02-21,data,1881,44158498300
12,2026-02-20,ml,4648,27886411700
13,2026-02-19,api,335,160870034000
14,2026-02-18,user,5831,190010046500
15,2026-02-17,data,2487,86076520600
16,2026-02-16,api,7789,209421411800
17,2026-02-15,data,7101,112484290200
18,2026-02-14,data,2945,188369759300
19,2026-02-13,data,9320,166281202700
20,2026-02-12,api,432,34857304600
21,2026-02-11,user,2762,9089713600
22,2026-02-10,ml,8490,18697832900
23,2026-02-09,data,3270,106528771000
24,2026-02-08,data,532,36880527500
25,2026-02-07,user,6510,202786563400
26,2026-02-06,api,9270,109537047400
27,2026-02-05,api,5164,114975794500
28,2026-02-04,ml,170,59924190000
29,2026-02-03,api,1468,156484488400
30,2026-02-02,ml,9939,157126407700
31,2026-02-01,user,6126,138401972000
32,2026-01-31,ml,4767,128160376800
33,2026-01-30,user,8255,169745698000
34,2026-01-29,data,546,179827824600
35,2026-01-28,data,6867,100448175000
36,2026-01-27,user,6107,22496584600
37,2026-01-26,user,8251,176539695000
38,2026-01-25,data,6350,107797494300
39,2026-01-24,api,8717,87276971900
40,2026-01-23,api,5020,184543743000
41,2026-01-22,api,5610,112546268100
42,2026-01-21,user,5655,82775870300
43,2026-01-20,user,7861,48154635300
44,2026-01-19,ml,1982,157062549700
45,2026-01-18,api,9259,72622477900
46,2026-01-17,data,8688,68210725300
47,2026-01-16,data,9670,110074765300
48,2026-01-15,api,4462,3578544400
49,2026-01-14,ml,436,79199708500
50,2026-01-13,user,3329,173965113100
51,2026-01-12,data,288,166905200700
52,2026-01-11,data,3093,122351931600
53,2026-01-10,api,3224,54929760000
54,2026-01-09,api,2245,145793925400
55,2026-01-08,api,8846,19736081200
56,2026-01-07,api,1052,43056883400
57,2026-01-06,api,9641,141533415900
58,2026-01-05,data,3793,100621026300
59,2026-01-04,data,4890,51833619100
60,2026-01-03,api,9845,161165502100
61,2026-01-02,user,7546,159925544200
62,2026-01-01,ml,5897,205151146200
63,2025-12-31,data,5439,116340238200
64,2025-12-30,api,6427,157505130000
65,2025-12-29,api,1780,172679563100
66,2025-12-28,data,9072,79351169100
67,2025-12-27,data,1092,808561200
