# Dataset file - Commit 160 File 2
id,timestamp,category,value,score
1,2026-03-03,user,8973,71708168300
2,2026-03-02,user,4999,148462687800
3,2026-03-01,api,8459,26639669500
4,2026-02-28,ml,5735,90011122500
5,2026-02-27,ml,4998,207179313000
6,2026-02-26,user,1648,97802845400
7,2026-02-25,api,48,140986029600
8,2026-02-24,data,6965,173249014500
9,2026-02-23,ml,9675,194715947000
10,2026-02-22,user,5530,148041951000
11,2026-02-21,data,3745,194978546300
12,2026-02-20,data,5007,56227644800
13,2026-02-19,data,8726,47266650300
14,2026-02-18,user,710,178203862900
15,2026-02-17,user,2966,206017137400
16,2026-02-16,user,1662,147704709500
17,2026-02-15,data,8936,198973016100
18,2026-02-14,data,141,53742480600
19,2026-02-13,api,8967,133260894600
20,2026-02-12,api,3637,185370035800
21,2026-02-11,user,1926,57699443100
22,2026-02-10,api,2330,120438864300
23,2026-02-09,user,9593,126070654700
24,2026-02-08,ml,8691,101531163800
25,2026-02-07,ml,7824,173519834800
26,2026-02-06,data,1230,166369523000
27,2026-02-05,api,2710,46287219100
28,2026-02-04,ml,1274,172590394700
29,2026-02-03,ml,2915,120041827000
30,2026-02-02,ml,9312,52046304100
31,2026-02-01,ml,9180,175035521200
32,2026-01-31,user,8686,118957833400
33,2026-01-30,api,3041,41167145400
34,2026-01-29,api,4624,144548762700
35,2026-01-28,data,8119,136070588800
36,2026-01-27,user,2353,166427506500
37,2026-01-26,api,2086,159624625000
38,2026-01-25,ml,2910,45655412000
39,2026-01-24,api,5138,144416006000
40,2026-01-23,data,5631,162435705700
41,2026-01-22,data,2659,86070203600
42,2026-01-21,api,2028,127398579400
43,2026-01-20,ml,3798,37207643000
44,2026-01-19,user,6900,14434858000
45,2026-01-18,data,3810,11578301200
46,2026-01-17,ml,8578,177086797900
47,2026-01-16,api,353,133789289100
48,2026-01-15,data,3947,40112427800
49,2026-01-14,api,258,67820637200
50,2026-01-13,ml,1554,80154276700
51,2026-01-12,user,8449,172461061800
52,2026-01-11,api,4131,87443064800
53,2026-01-10,ml,9270,150208957100
54,2026-01-09,data,8932,200791738000
55,2026-01-08,user,5411,115112483800
56,2026-01-07,api,1167,169410965700
57,2026-01-06,user,650,59896121100
58,2026-01-05,api,5523,108967483100
59,2026-01-04,user,9709,153512327500
60,2026-01-03,api,5007,143883684600
61,2026-01-02,data,152,192627910200
62,2026-01-01,user,3807,76439239200
63,2025-12-31,data,2320,131662988400
64,2025-12-30,data,8285,156333082100
65,2025-12-29,api,3971,140426649200
66,2025-12-28,data,8761,205452826200
67,2025-12-27,api,5296,153060179100
68,2025-12-26,data,2271,65605851100
69,2025-12-25,api,6027,5647603800
70,2025-12-24,user,5962,3576154300
71,2025-12-23,api,3509,101436829400
72,2025-12-22,data,6168,34511992300
73,2025-12-21,user,3480,5939790200
74,2025-12-20,data,4129,60276957400
75,2025-12-19,data,2505,40109440400
76,2025-12-18,ml,166,206751677300
77,2025-12-17,data,6757,54723584000
78,2025-12-16,data,4404,10256521200
79,2025-12-15,user,193,182494081000
80,2025-12-14,user,2313,72594409900
81,2025-12-13,data,4605,20677374900
82,2025-12-12,api,1507,3481754700
83,2025-12-11,data,3225,205957250000
84,2025-12-10,ml,1040,99943244300
